custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
21745,HARLEY DAVIDSON INC,"Harley-Davidson Beats Low Q1 Expectations, But Analyst Says US Retail Environment Challenging",8,uncertain,0.6,0.3,"while harley-davidson beat low q1 expectations, the mention of a challenging us retail environment introduces uncertainty about future performance.",1.0,2019-04-24,HOG,2019-04-24 15:35:00+00:00,70033.0,41282210,-0.0292908381670713,-0.0036926760803908,0.0053278519771993,-0.0004608400340657,0.0041493843309581,-0.0146924518048763,-0.0114165395498275,0.0025925196241587,0.0155148059129715,0.0120370471850037,0.0118938805535435,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,558218.0,1.1442,0.1626,0.5786,-0.253166,0.2238751618329286,-0.150188,0.1464953239196092,0.6164260000000001,-0.6110981480228008,0.215956,-0.2164168400340657,-0.035768,0.0399173843309581,-0.940686,0.9259935481951236,-0.174072,0.1626554604501724,1.3019459999999998,-1.299353480375841,-0.437238,0.4527528059129715,-1.924698,1.936735047185004,-0.242724,0.2546178805535435,0.3703704857525378,-0.4646028241031916,-0.8275149880568666,0.749494092492016,2.433401261920974
21753,HARLEY DAVIDSON INC,"Goldman Sachs Downgrades Harley-Davidson, Inc. Common Stock to Sell",8,decrease,0.8,0.7,"a downgrade from a reputable financial institution like goldman sachs typically signals negative sentiment towards the stock, likely leading to a decrease in its price.",0.0,2019-04-24,HOG,2019-04-24 10:55:00+00:00,70033.0,41282210,-0.0292908381670713,-0.0036926760803908,0.0053278519771993,-0.0004608400340657,0.0041493843309581,-0.0146924518048763,-0.0114165395498275,0.0025925196241587,0.0155148059129715,0.0120370471850037,0.0118938805535435,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,558218.0,1.1442,0.1626,0.5786,-0.253166,0.2238751618329286,-0.150188,0.1464953239196092,0.6164260000000001,-0.6110981480228008,0.215956,-0.2164168400340657,-0.035768,0.0399173843309581,-0.940686,0.9259935481951236,-0.174072,0.1626554604501724,1.3019459999999998,-1.299353480375841,-0.437238,0.4527528059129715,-1.924698,1.936735047185004,-0.242724,0.2546178805535435,0.3703704857525378,-0.4646028241031916,-0.8275149880568666,0.749494092492016,2.433401261920974
21761,HELMERICH & PAYNE INC,"Helmerich & Payne Q2 Adj. EPS $0.56 Beats $0.37 Estimate, Sales $720.868M Beat $710.38M Estimate",8,increase,0.8,0.7,"the company reported better-than-expected adjusted eps and sales, which typically signals strong performance and can lead to a positive reaction in the stock price.",2.0,2019-04-24,HP,2019-04-24 21:05:00+00:00,32707.0,42345210,-0.0334866978228092,-0.0308537427335977,0.0117749869823455,-0.0025862660259008,0.0406223237514495,-0.0137043157592415,0.0092631289735436,-0.0004171977052465,0.0479967258870601,0.0422142334282398,0.036683190613985,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,557799.0,1.31,0.4321,0.9609,-0.2913,0.2578133021771908,-0.1734,0.1425462572664022,0.7043,-0.6925250130176545,0.2458,-0.2483862660259008,-0.0424,0.0830223237514495,-1.0783,1.0645956842407585,-0.2006,0.2098631289735436,1.4892999999999998,-1.4897171977052464,-0.5019,0.5498967258870602,-2.2049000000000003,2.24711423342824,-0.2792,0.315883190613985,0.400359559443593,-0.5499787557512522,-0.9409112790435552,0.8992317419663072,2.897635765438341
21769,HOMETRUST BANCSHARES INC,HomeTrust Bancshares Q3 EPS $0.18 Down From $0.32 YoY,8,decrease,0.8,0.6,"the decrease in eps from $0.32 to $0.18 year-over-year indicates a decline in profitability, which is likely to negatively impact investor sentiment and lead to a decrease in stock price.",0.0,2019-04-24,HTBI,2019-04-24 21:48:00+00:00,13534.0,43787210,0.002322859596461,0.0224570147693157,0.002584038535133,0.0051546338945627,-0.0051282001659274,0.0335051827132701,-0.0012469112407416,0.0212234798818826,-0.0073350141756236,0.003694548504427,-0.0085889203473925,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,554829.0,0.5346,0.9977,0.6683,-0.112958,0.115280859596461,-0.064844,0.0873010147693157,0.293338,-0.290753961464867,0.1062279999999999,-0.1010733661054372,-0.011384,0.0062557998340725,-0.4347179999999999,0.4682231827132701,-0.076536,0.0752890887592584,0.6130979999999999,-0.5918745201181173,-0.1994939999999999,0.1921589858243763,-0.8944739999999999,0.898168548504427,-0.108612,0.1000230796526074,0.2025818743657768,-0.2034529466955512,-0.3918273275703042,0.3734056164419054,1.141988365335822
21777,INTEGRA LIFESCIENCES HLDNGS CORP,Integra Lifesciences Reaffirms FY19 Guidance,8,uncertain,0.6,0.3,"reaffirming guidance may indicate stability, but without new positive developments or changes in market conditions, the impact on stock price remains uncertain.",1.0,2019-04-24,IART,2019-04-24 10:12:00+00:00,82179.0,45798520,-0.0316861607134342,-0.0745721384882927,-0.0356671027839183,0.071232870221138,-0.0217391401529312,0.0287581421434879,-0.0266836136579513,0.0026109635364264,0.0221354272216558,0.0178343784064054,0.0400501452386379,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,558951.0,0.5971,0.5216,-0.4335,-0.127333,0.0956468392865657,-0.073594,-0.0009781384882926,0.326463,-0.3621301027839184,0.1174779999999999,-0.0462451297788619,-0.0138839999999999,-0.0078551401529312,-0.4865929999999999,0.5153511421434879,-0.086536,0.0598523863420486,0.6837229999999999,-0.6811120364635734,-0.2238689999999999,0.2460044272216558,-1.000099,1.0179333784064055,-0.122362,0.1624121452386379,0.0946687007982731,-0.3631082412722111,-0.4083752325627803,0.4612508722116947,1.3204414428886626
21785,INTEGRA LIFESCIENCES HLDNGS CORP,"Integra Lifesciences Q1 Adj. EPS $0.65 Beats $0.61 Estimate, Sales $359.7M Miss $360.38M Estimate",8,uncertain,0.6,0.3,"while the adjusted eps beat estimates, the sales miss could create mixed reactions among investors, leading to uncertainty in the stock price movement.",1.0,2019-04-24,IART,2019-04-24 10:12:00+00:00,82179.0,45798520,-0.0316861607134342,-0.0042105223983526,0.0274841673672199,-0.0390946604311466,0.021413255482912,0.0482180342078208,0.0180000308901071,-0.0058939508162438,-0.0138340257108211,-0.0280560869723558,-0.0247422456741333,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,558951.0,0.5971,0.5216,-0.4335,-0.127333,0.0956468392865657,-0.073594,0.0693834776016473,0.326463,-0.2989788326327801,0.1174779999999999,-0.1565726604311466,-0.0138839999999999,0.035297255482912,-0.4865929999999999,0.5348110342078208,-0.086536,0.1045360308901071,0.6837229999999999,-0.6896169508162437,-0.2238689999999999,0.2100349742891788,-1.000099,0.9720429130276442,-0.122362,0.0976197543258667,0.1650303168882131,-0.2295953550311327,-0.4555514930639266,0.4135356292595863,1.2294277559243745
21793,FIRST INTERNET BANCORP,First Internet Q1 EPS $0.56 Beats $0.51 Estimate,8,increase,0.8,0.6,"the reported eps of $0.56 beating the estimate of $0.51 is a positive indicator of the company's financial performance, likely leading to an increase in stock price.",2.0,2019-04-24,INBK,2019-04-24 21:01:00+00:00,13797.0,32055710,0.0080226557329297,0.0098089119419455,0.00562375318259,-0.0122013101354241,0.0012866504257544,-0.0023130339104682,-0.0020607423502951,0.0030975458212196,0.0090066511183977,-0.0035705021582543,-0.0015357403317466,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,554956.0,1.1665,1.3621,1.2254,-0.258295,0.2663176557329297,-0.15331,0.1631189119419455,0.628245,-0.62262124681741,0.21997,-0.2321713101354241,-0.03666,0.0379466504257544,-0.959195,0.9568819660895318,-0.17764,0.1755792576497048,1.3271449999999998,-1.32404745417878,-0.445935,0.4549416511183977,-1.9623850000000005,1.958814497841746,-0.24763,0.2460942596682533,0.4294365676748752,-0.4595023348754644,-0.8547925569528342,0.7626573063798621,2.4682641781888535
21801,INTERMEDIATE PARFUMS INC,Inter Parfums Reports Prelim. Q1 Sales $178.2M vs $188.3M Estimate,8,decrease,0.8,0.6,"the reported preliminary q1 sales of $178.2m fell short of the $188.3m estimate, indicating weaker performance than expected, which is likely to negatively impact investor sentiment.",0.0,2019-04-24,IPAR,2019-04-24 21:45:00+00:00,11884.0,45833410,0.0104557480663061,-0.0236051455140113,0.0300366897135973,0.1102417632937431,-0.0935297906398773,-0.0770317465066909,-0.0053599271923303,0.0015396811068058,-0.003074554959312,0.0084810834378004,-0.0107033904641866,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,554287.0,0.5511,0.1172,-0.0619,-0.116753,0.1272087480663061,-0.067154,0.0435488544859886,0.302083,-0.2720463102864027,0.109198,0.0010437632937431,-0.012044,-0.0814857906398773,-0.448413,0.371381253493309,-0.079176,0.0738160728076696,0.6317429999999999,-0.6302033188931941,-0.205929,0.2028544450406879,-0.922359,0.9308400834378004,-0.112242,0.1015386095358133,0.1707576025522947,-0.2284974558004141,-0.2710025469926596,0.2909392261471748,1.0502271454220862
21809,IROBOT CORP,"IRobot Corp shares are trading lower, despite raising FY19 EPS guidance, after the company reported worse-than-expected Q1 sales.",8,decrease,0.8,0.6,"the stock price is likely to decrease because the worse-than-expected q1 sales overshadow the raised eps guidance, indicating underlying issues in performance.",0.0,2019-04-24,IRBT,2019-04-24 12:25:00+00:00,90971.0,46272610,-0.2309106737375259,-0.0177332684397697,0.0070643764920532,-0.0054559386335313,-0.007837020792067,0.0086888317018747,-0.0274080168455839,0.0120772635564208,0.0143198333680629,-0.0352941043674945,-0.0040650558657944,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,560375.0,1.6092,0.9577,-0.7578,-0.360116,0.129205326262474,-0.215288,0.1975547315602302,0.8628760000000001,-0.8558116235079468,0.299656,-0.3051119386335313,-0.0543679999999999,0.0465309792079329,-1.326636,1.3353248317018749,-0.2484719999999999,0.221063983154416,1.8273959999999996,-1.8153187364435788,-0.618588,0.632907833368063,-2.7105479999999997,2.675253895632505,-0.345024,0.3409589441342056,0.3267600578227043,-0.6582568919477165,-1.1609235621414782,1.0767438722762763,3.3901907515474856
21817,IRIDIUM COMMUNICATIONS INC,Raymond James Downgrades Iridium Communications On New Valuation Model,8,decrease,0.8,0.7,"a downgrade from raymond james typically signals a negative outlook on the stock, which is likely to lead to a decrease in stock price.",0.0,2019-04-24,IRDM,2019-04-24 14:04:00+00:00,92596.0,46269C10,-0.0572546422481536,0.0148279946297407,-0.0017534006619825,0.0070258104242384,0.0232557915151119,0.0352272130548954,-0.0082326903939247,-0.0096845179796218,-0.0241364054381847,-0.0080737825483083,0.0107557820156216,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,560994.0,1.6443,0.9704,0.0393,-0.368189,0.3109343577518463,-0.220202,0.2350299946297407,0.8814790000000001,-0.8832324006619827,0.305974,-0.2989481895757616,-0.055772,0.0790277915151119,-1.3557690000000002,1.3909962130548956,-0.254088,0.2458553096060753,1.867059,-1.8767435179796217,-0.6322770000000001,0.6081405945618154,-2.769867,2.7617932174516917,-0.352746,0.3635017820156216,0.5459643523815871,-0.648202406032242,-1.1821805902377442,1.171075814994246,3.4935435987104784
21825,IRIDIUM COMMUNICATIONS INC,"Raymond James Downgrades Iridium Communications Inc - Common Stock to Outperform, Raises Price Target to $30",8,increase,0.7,0.6,"the downgrade to 'outperform' suggests a less aggressive outlook, but the raised price target to $30 indicates positive sentiment, likely leading to an overall increase in stock price.",2.0,2019-04-24,IRDM,2019-04-24 11:49:00+00:00,92596.0,46269C10,-0.0572546422481536,0.0148279946297407,-0.0017534006619825,0.0070258104242384,0.0232557915151119,0.0352272130548954,-0.0082326903939247,-0.0096845179796218,-0.0241364054381847,-0.0080737825483083,0.0107557820156216,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,560994.0,1.6443,0.9704,0.0393,-0.368189,0.3109343577518463,-0.220202,0.2350299946297407,0.8814790000000001,-0.8832324006619827,0.305974,-0.2989481895757616,-0.055772,0.0790277915151119,-1.3557690000000002,1.3909962130548956,-0.254088,0.2458553096060753,1.867059,-1.8767435179796217,-0.6322770000000001,0.6081405945618154,-2.769867,2.7617932174516917,-0.352746,0.3635017820156216,0.5459643523815871,-0.648202406032242,-1.1821805902377442,1.171075814994246,3.4935435987104784
21833,IRIDIUM COMMUNICATIONS INC,Raymond James Downgrades Iridium Communications Inc - Common Stock to Outperform,8,decrease,0.8,0.6,"a downgrade from raymond james typically signals a negative outlook, which can lead to a decrease in stock price as investors may sell off shares.",0.0,2019-04-24,IRDM,2019-04-24 10:31:00+00:00,92596.0,46269C10,-0.0572546422481536,0.0148279946297407,-0.0017534006619825,0.0070258104242384,0.0232557915151119,0.0352272130548954,-0.0082326903939247,-0.0096845179796218,-0.0241364054381847,-0.0080737825483083,0.0107557820156216,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,560994.0,1.6443,0.9704,0.0393,-0.368189,0.3109343577518463,-0.220202,0.2350299946297407,0.8814790000000001,-0.8832324006619827,0.305974,-0.2989481895757616,-0.055772,0.0790277915151119,-1.3557690000000002,1.3909962130548956,-0.254088,0.2458553096060753,1.867059,-1.8767435179796217,-0.6322770000000001,0.6081405945618154,-2.769867,2.7617932174516917,-0.352746,0.3635017820156216,0.5459643523815871,-0.648202406032242,-1.1821805902377442,1.171075814994246,3.4935435987104784
21841,INVESTAR HOLDING CORP,Investar Holding Q1 EPS $0.46 Beats $0.45 Estimate,8,increase,0.75,0.6,"the reported eps of $0.46 beating the estimate of $0.45 is a positive indicator of the company's financial performance, likely leading to an increase in stock price.",2.0,2019-04-24,ISTR,2019-04-24 22:02:00+00:00,14810.0,46134L10,-0.0088889226317405,0.0030048766639083,-0.0062912791036069,0.0093458360061049,-0.032258003950119,-0.0077160489745438,0.0049766669981181,-0.0040235552005469,0.0152267822995781,-0.0067339278757572,-0.0009245791588909,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,555533.0,0.6019,1.1999,0.3923,-0.128437,0.1195480773682594,-0.074266,0.0772708766639083,0.329007,-0.3352982791036069,0.1183419999999999,-0.108996163993895,-0.014076,-0.018182003950119,-0.490577,0.4828609510254562,-0.087304,0.0922806669981181,0.689147,-0.6931705552005469,-0.225741,0.2409677822995782,-1.008211,1.0014770721242428,-0.123418,0.122493420841109,0.1968189540321678,-0.2580274024396985,-0.444294443097502,0.3556827830814421,1.2469093380879577
21849,HUNT J B TRANSPORT SERVICES INC,"Freight Brokers Call Market Bottom, Look For Spring Tightening",8,increase,0.7,0.6,"the news suggests a potential market bottom and upcoming tightening in freight, which could lead to increased demand for transport services, positively impacting hunt j b transport services inc's stock price.",2.0,2019-04-24,JBHT,2019-04-24 01:19:00+00:00,42877.0,44565810,0.0052046347409486,0.0313044004142284,-0.0050590303726494,0.0056496309116482,0.0016854319255799,0.0056085465475916,-0.0027886861935257,0.0033558034338057,-0.0068415524438023,-0.0005740659544244,-0.001148791401647,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,557883.0,0.9791,0.3899,0.4553,-0.215193,0.2203976347409486,-0.127074,0.1583784004142284,0.528923,-0.5339820303726495,0.186238,-0.1805883690883517,-0.0291639999999999,0.0308494319255799,-0.803653,0.8092615465475916,-0.1476559999999999,0.1448673138064742,1.1153829999999998,-1.112027196566194,-0.372849,0.3660074475561976,-1.645679,1.6451049340455757,-0.2064019999999999,0.2052532085983529,0.3787760351551771,-0.375603629958421,-0.7145703994610012,0.6595226093848199,2.058467253987998
21857,KAISER ALUMINUM CORP,Kaiser Aluminum shares are trading lower after the company reported worse-than-expected Q1 sales. The company also said recent reduction in Boeing 737-MAX build rates has introduced uncertainty for commercial aerospace industry demand.,8,decrease,0.85,0.7,the worse-than-expected q1 sales and uncertainty in the commercial aerospace industry due to boeing's reduced build rates are likely to negatively impact investor sentiment and lead to a decrease in kaiser aluminum's stock price.,0.0,2019-04-24,KALU,2019-04-24 15:16:00+00:00,91403.0,48300770,-0.0739949867129325,0.0114274192601442,-0.0079286722466349,0.0113886054605245,-0.0021730661392211,0.0081172017380595,0.0001964284456335,-0.0102101014927029,-0.0085300598293542,0.0122048938646912,-0.0116623872891068,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,560544.0,1.2547,0.6349,0.4413,-0.2785809999999999,0.2045860132870673,-0.165658,0.1770854192601442,0.674991,-0.682919672246635,0.235846,-0.2244573945394754,-0.0401879999999999,0.0380149338607788,-1.032401,1.0405182017380594,-0.1917519999999999,0.1919484284456334,1.4268109999999996,-1.4370211014927026,-0.4803329999999999,0.4718029401706456,-2.111443,2.123647893864691,-0.267034,0.2553716127108931,0.3816714325472116,-0.5058342529864908,-0.9073770667861104,0.8540757410593628,2.6462679754372207
