headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
increase,0.4,0.62,17709,EATON CORP PLC,Eaton To Acquire Souriau-Sunbank Connection Technologies For $920M,6,"the $920 million bolt-on acquisition expands eaton’s connectivity offerings and potential synergies, signaling a positive, though not guaranteed, boost to investor sentiment.",137,1098,2.0,2019-07-22,11762.0,-0.375661207363,2.82805431634187,1.89794137017693,-2.57399914448879,1.0118936188519,0.64272483920961,-1.58964986810631
increase,0.5,0.65,18130,EATON CORP PLC,Eaton To Sell Lighting Business To Signify N.V. In All Cash Deal Worth $1.4B,6,"divesting the lighting unit for all cash likely improves focus on eaton's core segments and strengthens the balance sheet, which should lift investor sentiment.",144,968,2.0,2019-10-15,11762.0,1.55825149267911,-1.27862030640244,3.16609650843275,8.32926946912429,-0.6145526189357,2.87532070179359,4.48378482799418
decrease,0.5,0.75,14618,EATON CORP PLC,Eaton shares are trading lower after Baird downgraded the stock from Outperform to Neutral and lowered the price target from $89 to $82 per share.,6,a broker downgrade to neutral and a lower price target typically dampens investor sentiment and suggests weaker near-term prospects.,154,510,0.0,2019-09-03,11762.0,-2.76264045387506,0.8663528598845,10.63829610206672,9.69550357127786,1.35610476136207,3.6599439691736104,5.022118892905151
uncertain,0.5,0.55,17605,EBAY INC,Ebay Says Internet Sales Tax 'Impacts Our Total Value Of Items Sold (Gmv) But Is Not Indicative Of The Health Of The Overall Business',6,"the tax impact on gmv is acknowledged but the company frames it as not reflecting overall health, creating mixed signaling that could neither strongly boost nor weaken sentiment.",147,780,1.0,2019-11-06,86356.0,0.05637107533402,-1.7183115705847698,-2.42253693562192,-1.80281523710051,0.1976834144443199,0.65248096642791,0.65248096642791
increase,0.7,0.8,13382,EBAY INC,Ebay shares are trading higher after the company reported  better-than-expected Q2 EPS and sales and issued Q2 guidance at the higher end of consensus estimates.,6,"better-than-expected q2 earnings and sales, along with guidance at the high end of estimates, suggest stronger investor sentiment toward ebay inc.",148,457,2.0,2019-04-23,86356.0,1.43844159319996,5.04500232636928,5.67221680037406,2.75430100102571,0.4724902100861,0.500417821618,-0.6595160564253
decrease,0.6,0.65,13538,EBAY INC,Ebay shares are trading lower after the company reported that its CEO & President Devin Wenig would step down.,6,"the ceo's departure introduces leadership uncertainty and potential succession risk, which tends to dampen investor sentiment, as suggested by the stock's decline.",137,585,0.0,2019-09-25,86356.0,-0.79635605216026,-0.80275852233171,-2.72681822853463,-3.54231182231824,-1.70228965580463,-1.99454980968043,-2.09158712531738
uncertain,0.5,0.65,14496,EBIX INC,Ebix Acquires Indian Travel Technology Provider Zillious; Terms Not Disclosed,6,"the acquisition could be positive for ebix by expanding its travel-tech capabilities, but undisclosed terms introduce ambiguity about the deal value, financing, and post-merger integration.",132,714,1.0,2019-02-13,11481.0,0.77233389019966,1.04511147364974,2.50827150274857,1.62724000461813,1.67767703533172,1.67767703533172,-0.21019261659895
uncertain,0.45,0.55,11396,EBIX INC,"Ebix Offers To Acquire Yatra Online, Inc. For $7/Share",6,"the acquisition offer could be viewed as a potential growth driver for ebix but also brings execution and financing risks, resulting in mixed/uncertain investor sentiment.",132,972,1.0,2019-03-11,11481.0,2.13020052760839,-0.72124549187719,0.56530392276226,-6.04288221737945,-0.3570726141333499,-3.21773013728668,-6.75700668406644
uncertain,0.5,0.58,13401,EBIX INC,"Ebix Outlines Plan To Expand In Middle East, Pacific, Asian Markets",6,"the news signals potential growth through expansion, but lacks specifics on timing, scope, and financial impact, leading to mixed/inconclusive investor sentiment.",131,773,1.0,2019-01-11,11481.0,5.02599589526653,0.37128776311874,11.98432620466909,12.33498253104508,0.34782574512064,1.9659805173892,4.17512622625997
decrease,0.5,0.72,17629,EBIX INC,"Ebix Q3 Adj. EPS $1.03 Misses $1.08 Estimate, Sales $147.2M Miss $148.36M Estimate",6,"both adjusted eps and revenue missed estimates, signaling weaker-than-expected quarterly performance and likely dampening investor sentiment.",148,515,0.0,2019-11-12,11481.0,-11.17876246571541,-0.21936339326202,-6.0871979715390605,-6.63559540818026,-4.28904443979263,-4.64468164897425,-3.3654982740261996
increase,0.5,0.6,13682,EBIX INC,Ebix Reports Deal To Transfer Contracts Of Cox And Kings To Its Mercury Corporate Travel Unit,6,"the deal to transfer cox & kings' contracts to ebix's mercury corporate travel unit signals business expansion and potential revenue gains, which could boost investor sentiment.",133,971,2.0,2019-09-27,11481.0,-4.21368144452571,1.20192309841513,-2.86057381107517,-5.26442004595142,-0.89000314474105,0.0921892488255,0.13834764645477
uncertain,0.0,0.56,13409,EBIX INC,Ebix Reports Its EbixCash Unit Purchased Essel Forex For ~$8M,6,"the acquisition could expand ebixcash's fx footprint and create growth opportunities, but the small size and integration risk lead to mixed investor expectations.",132,1289,1.0,2019-01-04,11481.0,3.1581431627273497,1.23372375965118,10.76079285027391,24.03472757232851,-2.9949732124805397,-0.30545356125828,-3.39252717035202
increase,0.5,0.6,17613,EBIX INC,"Ebix Reports Its Indian Unit Declared Successful Bidder, Issued Letter Of Intent For Purchase Of IT Assets Of Trimax IT Infrastructure For ~$10M",6,"the news that ebix's indian unit was the successful bidder and issued an loi to purchase ~$10m of it assets suggests potential strategic growth and operational benefits, signaling positive sentiment if the deal closes and is integrated effectively.",147,1369,2.0,2019-11-15,11481.0,5.08680492639541,-0.95652705058455,-5.71014807220044,-4.33036827049098,-9.78290066123008,-9.98080395164219,-20.04383605143478
increase,0.65,0.78,14504,EBIX INC,Ebix Says 'a renowned third party North American firm that specializes in accounting investigations and compliance has concluded that the Company has successfully remediated the weakness in its internal control...',6,a respected third-party assessment confirming remediation of internal control weaknesses reduces governance risk and should bolster investor confidence.,151,768,2.0,2019-02-05,11481.0,1.01636545732617,-2.09754351526498,-2.84788232369223,0.6821308960657201,3.03514208644628,1.6281517949319602,3.4390597086975103
uncertain,0.25,0.58,16549,EBIX INC,"Ebix Says Each Yatra Ordinary Share Convertible Into Ebix Stock Would Be Valued, On An As-Converted Basis, At $4.90 Per Share",6,"the impact on ebix sentiment is ambiguous since a fixed $4.90 per yatra-share conversion value could be positive (price certainty for yatra holders) or negative (potential dilution/valuation concerns for ebix shareholders), depending on ebix's stock price and the total conversion terms.",148,1447,1.0,2019-07-17,11481.0,-6.69299736618995,-0.6905715446919201,-2.24994061121985,2.53953972178151,0.5433691665530199,0.39649926904048,0.85953846201238
uncertain,0.0,0.65,10355,EBIX INC,"Ebix Says Is Not Aware Of Any News, Events Or Tariffs Which Would Negatively Impact Its Business Or Account For Today's Abnormal Trading Activity",6,"the statement mitigates concerns about negative catalysts and abnormal trading by ruling out harmful news, but it also provides no clear positive catalyst, leaving investor sentiment direction ambiguous.",146,1037,1.0,2019-06-17,11481.0,-12.55857050418854,1.90782286226749,3.6012867308947696,8.25294414769559,0.4140737932175299,2.22264776212706,1.89075216943068
uncertain,0.3,0.55,10323,EBIX INC,Ebix Says its ADAM Health Services Division in India Has Annualized Revenue of $3.5M to $4M,6,"the $3.5–$4 million annualized revenue for a relatively small division is a modest positive data point that could hint at growth in india, but its small scale and lack of broader context make the overall investor sentiment uncertain.",141,1244,1.0,2019-06-24,11481.0,1.38452630490064,-2.44154818356037,4.48996104544869,4.28305345159318,1.1028560809791,1.81546028326737,0.27344815679271
decrease,0.6,0.75,16605,EBIX INC,Ebix Shares Dip Lower As Hearing A FOIA Response Confirmed Enforcement Investigation,6,"the report of an enforcement investigation confirmed via foia and the accompanying drop in shares indicate negative regulatory news, likely dampening investor sentiment.",131,392,0.0,2019-07-01,11481.0,0.55754436179995,-1.42574496567249,-0.1980167202527,-4.73267206400899,3.65325175225734,6.46598097273336,6.51113393569189
decrease,0.75,0.75,10363,EBIX INC,Ebix Shares Down 15%; Traders Attributing Downside To News Of Retaliatory Tariffs Imposed By India On US; Co. Sales From India Were ~40% In 2018,6,"the stock fell about 15% due to tariffs news, and with india constituting roughly 40% of ebix's 2018 sales, investor sentiment is likely turning negative.",156,851,0.0,2019-06-17,11481.0,-12.55857050418854,1.90782286226749,3.6012867308947696,8.25294414769559,0.4140737932175299,2.22264776212706,1.89075216943068
uncertain,0.4,0.62,16581,EBIX INC,"Ebix Shares Initially Fell ~1.6% Following Circulation Of Negative Report From Known Short Seller Viceroy Research; Shares Have Since Rebounded From Low, Are Trading Up ~1.2% For Session",6,"the report presents a negative trigger from a known short seller but the stock quickly rebounded, indicating mixed signals and thus uncertain investor sentiment.",159,643,1.0,2019-07-01,11481.0,0.55754436179995,-1.42574496567249,-0.1980167202527,-4.73267206400899,3.65325175225734,6.46598097273336,6.51113393569189
uncertain,0.32,0.58,16573,EBIX INC,"Ebix Spokesperson Responds Following Negative Report From Short Seller Viceroy, Tells Benzinga: 'Viceroy Is Engaged In An Impressive Effort Of Creative Writing - With No Concern For The Truth'",6,a company rebuttal to a negative short-seller report could reassure some investors while leaving overall sentiment uncertain pending more evidence.,161,1477,1.0,2019-07-01,11481.0,0.55754436179995,-1.42574496567249,-0.1980167202527,-4.73267206400899,3.65325175225734,6.46598097273336,6.51113393569189
decrease,0.6,0.65,10339,EBIX INC,"Ebix Spokesperson Tells Benzinga Indian Tariff Impact Speculation By Traders 'Seems Nonsensical, But Does Play Into The Short Position'; Stock Down More Than 11%",6,"despite the spokesperson denying tariff speculation, the stock has fallen sharply, signaling persistent negative investor sentiment reinforced by traders' short-position dynamics.",154,647,0.0,2019-06-17,11481.0,-12.55857050418854,1.90782286226749,3.6012867308947696,8.25294414769559,0.4140737932175299,2.22264776212706,1.89075216943068
increase,0.5,0.65,16541,EBIX INC,Ebix Targeting EbixCash IPO In Q2 Of 2020,6,"an ipo of a key subsidiary can unlock value and signal strategic progress, typically improving investor sentiment toward the parent company.",131,1091,2.0,2019-07-17,11481.0,-6.69299736618995,-0.6905715446919201,-2.24994061121985,2.53953972178151,0.5433691665530199,0.39649926904048,0.85953846201238
uncertain,0.4,0.6,16557,EBIX INC,"Ebix To Acquire Yatra, Transaction Implies Enterprise Value Of $337.8M",6,"the acquisition signals potential strategic growth for ebix, but uncertainty remains due to lack of deal terms, financing details, and integration risk.",134,905,1.0,2019-07-17,11481.0,-6.69299736618995,-0.6905715446919201,-2.24994061121985,2.53953972178151,0.5433691665530199,0.39649926904048,0.85953846201238
uncertain,0.45,0.58,16533,EBIX INC,Ebix To Buy Yatra In $338M Deal,6,"the deal suggests potential strategic expansion into travel but lacks details on financing, synergies, and earnings impact, leading to mixed investor signals.",127,771,1.0,2019-07-17,11481.0,-6.69299736618995,-0.6905715446919201,-2.24994061121985,2.53953972178151,0.5433691665530199,0.39649926904048,0.85953846201238
increase,0.45,0.62,11372,EBIX INC,EbixCash India Operations Target $600M In Quarterly Annualized Revenue By Q4 2019,6,"the ambitious ebixcash india revenue target signals stronger growth potential for ebix inc, which could boost investor sentiment, though it remains a target rather than a realized achievement.",136,910,2.0,2019-03-19,11481.0,0.40705385617911,-2.8378328308463,-6.04247326416745,-4.59459682969992,-0.36693438887596,2.15841611615441,1.49517665079819
uncertain,0.0,0.45,29241,MERCK & CO INC NEW,Ebola Death Toll in Congo Rises to 979,6,"the article concerns the ebola outbreak in congo and does not mention merck; hence there is no clear, direct impact on merck's stock sentiment.",133,1222,1.0,2019-05-07,22752.0,-1.98792368173599,0.35943360999226,-0.61617892309482,2.05391328623787,-0.64999582245945,-0.05029339608619,0.96544984563107
uncertain,0.2,0.6,11987,ISHARES INC,Ebrard Says Did Not Discuss Tariffs In Wednesday Meeting,6,"the article notes no discussion of tariffs, offering no clear positive or negative signal for ishares, so investor sentiment remains uncertain.",130,1473,1.0,2019-06-05,83223.0,0.64427657052874,-0.7544623222202,2.69775133844403,2.7146853017635,1.8514201045036296,1.25815693695152,-2.42479063715528
decrease,0.8,0.75,33914,ECHOSTAR CORP,"EchoStar Q2 EPS $(0.06) Down From $0.8 YoY, Sales $537.124M Miss $538.8M Estimate",6,"negative eps (-$0.06 vs $0.80 year ago) and a revenue miss suggest weaker-than-expected profitability, likely dampening investor sentiment.",154,781,0.0,2019-08-08,92469.0,-7.349877059459679,-1.47647690027952,-3.3283235220426604,0.40039995002909,0.13931129360571,-0.04635100290467,-1.99953939494688
increase,0.4,0.62,37957,ECHOSTAR CORP,"EchoStar Q3 EPS $(0.21) Beats $(0.39) Estimate, Sales $472.262M Beat $470.15M Estimate",6,"the company beat analysts' estimates on both eps (less negative than expected) and revenue, which can lift investor sentiment despite ongoing challenges.",153,1026,2.0,2019-11-07,92469.0,3.94536554813385,-0.02432681794743,-1.8248175663617,-1.02189334193008,-1.10054686665534,0.30442094273379,0.61069125236732
decrease,0.55,0.68,33072,ECHOSTAR CORP,"EchoStar Q4 EPS $(0.01) Does Not Compare $0.25 Estimate, Sales $530.661M Miss $546.55M Estimate",6,"the company missed both eps and revenue expectations, with a negative eps surprise versus a positive estimate, signaling lower profitability and sales than anticipated.",154,904,0.0,2019-02-21,92469.0,-10.03436669707298,1.01858340203762,-1.80799353608744,-4.5327189151527305,1.96215864270925,3.38702093566347,4.375901080693341
uncertain,0.4,0.6,26100,ECHOSTAR CORP,"EchoStar Reports Its Hughes Communications Unit Received Flight, Maritime Connectivity License, No Terms Disclosed",6,"the license is a potential positive for hughes' connectivity business, but the absence of disclosed terms creates ambiguity about financial impact and thus mixed investor sentiment.",140,1098,1.0,2019-03-01,92469.0,0.98547004163265,0.23112520575523,-4.26296839331277,-4.4940936040368005,-0.79752393066883,-1.68281439959783,-3.33416397963026
increase,0.55,0.66,38173,ECHOSTAR CORP,EchoStar Reports Its Hughes Network Systems Wins $11M R&D Contract From US Army For Enhancing Military Satellite Communications,6,"the $11m us army r&d contract for hughes network systems signals validation and potential future revenue, likely boosting investor sentiment.",145,709,2.0,2019-07-24,92469.0,-0.06513806292787,-1.21659263968467,-1.10796947516013,-6.300234173295991,0.98662739619612,0.5896493974909099,1.11965348057736
uncertain,0.35,0.62,17074,ECHOSTAR CORP,"EchoStar Reports Purchase Of Helios Wire, No Terms Disclosed",6,"acquisition news can be positive for strategic growth, but undisclosed terms introduce ambiguity about price, financing, and potential dilution or leverage.",135,968,1.0,2019-10-25,92469.0,-0.10395247954875,2.0031230524182297,2.23725458171177,6.893864814828469,-1.28270909190177,-0.61983901826956,-0.67114641853962
increase,0.65,0.72,37417,ECHOSTAR CORP,EchoStar shares are trading higher after it announced an agreement with DISH Network to transfer its BSS business to DISH. The deal is valued at ~$800 million.,6,"the sale monetizes a non-core asset to a related party and provides cash, which can simplify echostar's portfolio and investors rewarded the move with higher shares.",155,903,2.0,2019-05-20,92469.0,3.8118738681077904,3.48117053508758,4.19647635798907,3.1473526706448,-0.56608305312693,0.19841720898037,0.52252523316673
increase,0.5,0.72,32150,ECHOSTAR CORP,"EchoStar's Hughes Network Systems Highlights Deal With Xplornet For EchoStar XXIV Satellite Capacity To Deliver High-Speed Broadband To Rural Canada, Valued At $250M+ Over 15 Years",6,"the multi-year $250m+ deal with xplornet for echostar xxiv adds predictable revenue, expands usage of capacity, and diversifies echostar's customer base, supporting more favorable investor sentiment.",162,854,2.0,2019-04-22,92469.0,0.17552580684423,-0.0500637223012699,0.35043648603834,0.37546371551993,-1.0421791113913,-0.6972081386001601,1.45001192551224
increase,0.4,0.8,32158,ECHOSTAR CORP,"EchoStar's Hughes Network Systems Reports Wins Contract From Boeing To Develop Mission Mgmt., System Control, Networking, Ground Hub Capabilities, No Terms Disclosed",6,"a contract win from boeing for mission management and networking capabilities signals validation of echostar's hughes network systems and could positively influence investor sentiment, despite undisclosed terms that limit revenue visibility.",153,656,2.0,2019-04-10,92469.0,1.03413006290793,0.43500042520463,3.12179466439934,0.30705967813862,-1.42711866647005,-1.30134819082032,-0.41194610511191
increase,0.5,0.6,17653,ECOPETROL S A,Ecopetrol Issues Response To Info Published In Media On Ruling Ordering 145M Invercolsa Shares To Be Returned To Co.,6,"the ruling returning 145m invercolsa shares to ecopetrol suggests a recovery of assets in ecopetrol's favor, which is positive for investor sentiment, though the overall impact depends on further details.",149,723,2.0,2019-11-06,92793.0,-1.73320285975933,1.17584839463233,-2.88615191099073,-2.77925472362077,1.43846804276108,2.47578576279072,4.32877223173133
increase,0.6,0.65,16986,ECOPETROL S A,Ecopetrol Reports Received Regulatory Approvals To Form Joint Venture With OXY,6,"regulatory approvals to form a joint venture with a major partner like oxy signal strategic expansion and potential synergies, which typically boost investor sentiment.",138,713,2.0,2019-10-22,92793.0,2.19194814562797,3.01449541002511,5.39130609681568,10.376817042116029,-0.41298880241811,-1.51692091999448,-2.14493246304695
increase,0.7,0.78,15050,EDAP T M S S A,"Edap TMS Q2 EPS $0.05 Beats $0.01 Estimate, Sales $14.04M Beat $11.86M Estimate",6,"q2 results beat expectations on both eps and revenue, suggesting improved investor sentiment for edap tms.",155,700,2.0,2019-08-28,85285.0,9.33753922581672,-1.89555827528238,8.77091480252254,15.406806720888827,1.28766754642128,-1.70542105467507,-1.55279350569741
decrease,0.65,0.75,17701,EDAP T M S S A,"Edap TMS Q3 EPS $0.03 Misses $0.04 Estimate, Sales $11.3M Miss $12.94M Estimate",6,"both q3 eps and revenue missed estimates, signaling weaker-than-expected results and likely negative investor sentiment.",156,642,0.0,2019-11-13,85285.0,3.89611050486564,-3.75000610947608,-2.08334095920845,5.41666130467652,-1.07066789641976,4.76190572197394,3.82022653899754
increase,0.5,0.7,13526,EDAP T M S S A,"Edap TMS Q4 EPS $0.04, Sales $15.109M Beat $11.57M Estimate",6,"q4 revenue beat expectations suggests stronger-than-expected demand, which generally boosts investor sentiment, though limited eps/guide details temper the impact.",149,968,2.0,2019-04-01,85285.0,-0.33333301544189,42.14046895503998,60.86956410776039,75.91974106008799,2.04081442207098,1.6949136929559998,5.12299194422891
increase,0.45,0.77,13518,EDAP T M S S A,Edap shares are trading higher after the company reported better-than-expected Q4 sales.,6,positive earnings surprise (better-than-expected q4 sales) and rising shares indicate improved investor sentiment toward edap tms sa.,141,518,2.0,2019-04-02,85285.0,42.14046895503998,3.0588261783123,22.1176484997293,20.70588505058088,-0.33333301544189,1.7006786983764202,1.35593097059223
uncertain,0.25,0.56,31685,NETFLIX INC,Eddie Murphy Could Become $70M Richer Thanks To Netflix,6,"a $70 million payout to eddie murphy signals high content spending that could elevate growth if it attracts subscribers, but also raises costs, creating mixed implications for netflix's profitability and momentum.",131,1292,1.0,2019-07-19,89393.0,-3.10875605791807,-1.42177436500787,6.5629935107895,1.18374501899665,-10.27204766869545,-11.14238058678483,-11.290238081130653
uncertain,0.4,0.65,4803,AMPHENOL CORP NEW,"Edward Jones Analyst David Heger, When Asked About Amphenol Weakness, Tells Benzinga Weakness Is Likely Related To Broadcom Earnings Call In Which Co. Lowered FY19 Guidance Due To Slowing Customer Activity, Huawei Ban And Trade Tensions",6,"the analyst attributes amphenol's weakness to broadcom's outlook and macro/trade tensions rather than company-specific issues, leading to ambiguous near-term sentiment about amphenol.",177,912,1.0,2019-06-14,84769.0,-2.67313066869974,-0.84835952147841,1.53069496770485,1.98780131003184,1.4980100095272,1.41301915294833,2.9102473168049503
decrease,0.35,0.63,22434,GILDAN ACTIVEWEAR INC,Edward Jones Downgrades Gildan Activewear to Hold,6,"downgrades to hold generally temper investor optimism and can dampen sentiment, even though it stops short of a sell rating.",136,966,0.0,2019-10-21,86121.0,2.7397233992815,2.96296011656522,-2.96296008165874,-0.7407434767718599,-25.7207453250885,-25.510198387623262,-25.362107979000847
decrease,0.5,0.65,22917,HOME DEPOT INC,Edward Jones Downgrades Home Depot to Hold,6,"a downgrade by edward jones to hold signals a less favorable stance from a prominent analyst, likely dampening investor sentiment toward home depot.",127,647,0.0,2019-11-11,66181.0,-0.4466557875275599,0.56945299729704,3.04141629537564,-5.78084957750004,-0.0429321284173,-0.49997786277928,0.27562420577191
decrease,0.55,0.7,35377,QUALCOMM INC,Edward Jones Downgrades QUALCOMM Incorporated - Common Stock to Sell,6,a downgrade to sell by edward jones signals a negative outlook and can dampen investor sentiment and near-term buying interest in qualcomm.,129,647,0.0,2019-05-23,77178.0,-1.52214737609028,-2.99611501395702,-2.10240670762464,1.56831644745218,-10.855308920145031,-9.54059665826833,-14.95705834604052
decrease,0.45,0.62,38333,SHERWIN WILLIAMS CO,Edward Jones Downgrades Sherwin-Williams to Hold,6,"downgrading sherwin-williams to hold signals a more cautious view from a respected analyst, likely reducing near-term investor sentiment.",135,839,0.0,2019-11-20,36468.0,-1.40020409598946,-1.29509773105382,1.53466291464652,-0.61109329231052,-0.3207761561498,-1.44575585550231,-1.55868224495151
increase,0.5,0.75,15357,COGNIZANT TECHNOLOGY SOLS CORP,Edward Jones Upgrades Cognizant Tech Solns to Buy,6,edward jones upgrading cognizant to buy signals positive analyst sentiment and could lift investor sentiment for the stock.,144,769,2.0,2019-11-11,86158.0,-0.3499860409647199,0.31928601674735,1.8997472873359,1.46735722060309,-0.26970994658768,0.96370432199406,1.51809185168045
increase,0.65,0.7,22358,LILLY ELI & CO,Edward Jones Upgrades Eli Lilly and Company Common Stock to Buy,6,"an upgrade to buy from a reputable broker generally boosts investor sentiment and demand for the stock, signaling a positive reassessment of lilly's prospects.",136,579,2.0,2019-04-24,50876.0,0.43408130295574,0.19491809653118,0.15254270497737,-1.48305068037639,1.74936912953853,1.9878479896810304,0.8497834522094899
increase,0.6,0.65,28002,KELLOGG CO,Edward Jones Upgrades Kellogg to Buy,6,"an upgrade to buy from edward jones signals a more favorable outlook and can lift investor sentiment toward kellogg, though the impact may be modest if not echoed by other analysts.",128,585,2.0,2019-10-30,26825.0,1.60649307072162,-0.54790587164461,0.82968465870181,0.82968470472406,2.96429339796304,3.25176482200999,1.96237292811261
decrease,0.4,0.65,18893,EDWARDS LIFESCIENCES CORP,Edward Lifesciences Shares Down 0.4% Over Last Few Mins. As Traders Circulate Doc From Co. Intended For Physicians Alerting To Voluntarily Product Recall On Guide Sheath Used In Conjunction With Co.'s PASCAL Transcatheter Valve Repair System,6,"a voluntary product recall alert raises safety and performance concerns for edwards lifesciences' stem/valve devices, likely dampening investor sentiment despite only a small intraday price move.",187,588,0.0,2019-11-15,87657.0,2.11174003779888,-1.32714314386248,-1.97036157004489,-1.1358057240984198,-0.74679111130535,0.5055322341470799,2.49680465423465
increase,0.28,0.8,18266,EDWARDS LIFESCIENCES CORP,Edwards Life Science Raised Its FY19 EPS Guidance From $5.20 - $5.40 to $5.50 - $5.65 vs $5.34 Estimate,6,"the company raises its fy19 eps guidance and surpasses the consensus estimate, indicating a positive revision in profitability expectations.",166,958,2.0,2019-10-23,87657.0,1.39132617041468,1.6342516988515798,6.19948784748403,4.45865908509908,-2.25342642515897,-2.36085912534186,-2.50658761889894
increase,0.38,0.62,12196,EDWARDS LIFESCIENCES CORP,"Edwards Lifesciences Acquires Corvia Medical for $35M, Edwards Also Acquires Certain Assets from Mitralign, Terms Not Disclosed",6,"the acquisitions expand edwards' structural heart portfolio and signal growth-oriented expansion, though the modest size and undisclosed terms leave some uncertainty about strategic fit and value.",160,838,2.0,2019-03-11,87657.0,2.54047214984893,1.08320172876119,9.98502070237665,9.12652462620597,-0.99439173936843,-1.37513148156551,-1.92374972812371
increase,0.65,0.8,17893,EDWARDS LIFESCIENCES CORP,"Edwards Lifesciences Q2 Adj. EPS $1.38 Beats $1.33 Estimate, Sales $1.087B Beat $1.04B Estimate",6,"both adjusted eps and revenue beat expectations, signaling stronger-than-expected quarterly performance and likely positive sentiment for edwards lifesciences.",164,389,2.0,2019-07-23,87657.0,0.74739046394824,9.93553549051284,10.95364163436283,8.83556163854413,-0.164672115352,0.48166183748652,2.23967131064242
increase,0.25,0.62,14249,EDWARDS LIFESCIENCES CORP,"Edwards Lifesciences Q4 Adj.  EPS $1.17, Inline, Adj. Sales $983M Beat $975.92M Estimate",6,revenue beat on $983m vs. $975.92m estimate with inline eps suggests a modest positive shift in investor sentiment.,161,1286,2.0,2019-01-31,87657.0,0.9956101886928,-1.00927194580435,-0.0997524924199,3.34467615871634,1.57717950642108,0.23761988511341,-1.11345152890302
increase,0.35,0.72,14374,EDWARDS LIFESCIENCES CORP,Edwards Lifesciences Raises FY19 Adj. EPS Guidance From $5.05-$5.30 To $5.10-$5.35 vs $5.21 Est.,6,"edwards lifesciences raised its fy19 adj. eps guidance, signaling improved profitability prospects; the top end also exceeds thestreet estimate, which typically boosts investor sentiment.",166,1039,2.0,2019-04-23,87657.0,1.52016123756766,-1.79577860981225,-2.71300067888653,-1.46424694680959,0.5697900429368,0.43946069475908,-6.365877704315171
increase,0.6,0.75,15584,EDWARDS LIFESCIENCES CORP,Edwards Lifesciences Reports PASCAL Transcatheter System Received CE Mark,6,"ce marking for the pascal transcatheter system signals regulatory validation and eu market access, likely boosting investor sentiment toward edwards lifesciences.",146,777,2.0,2019-02-19,87657.0,-0.42186970822513,-0.19771005026996,-5.0273930990957,-2.51369658463388,0.94254128634929,0.8795341879855401,0.10698940348206
increase,0.55,0.72,18901,EDWARDS LIFESCIENCES CORP,Edwards Lifesciences Says SAPIEN 3 TAVI Receives Expanded Approval In Europe,6,"expanded european approval for sapien 3 tavi suggests broader market access and potential for higher sales, which would likely boost investor sentiment.",149,712,2.0,2019-11-06,87657.0,1.20906913653016,-0.0297624879749399,3.03970483805686,3.83045421095467,-1.2282189913094,-1.82901144434977,-2.50440519419358
uncertain,0.5,0.6,15616,EDWARDS LIFESCIENCES CORP,Edwards Lifesciences To Acquire CASMED For $2.45/Share In Cash,6,"the impact on sentiment depends on perceived strategic fit and funding implications, with potential upside if casmed adds growth and synergies, but downside if the cash cost and integration risk are viewed unfavorably.",148,981,1.0,2019-02-12,87657.0,2.46956255286932,-0.7658092305064199,-0.51241826851259,-5.06785300767406,0.8026551455259301,1.79735543849828,1.60041960742471
increase,0.6,0.65,14265,EDWARDS LIFESCIENCES CORP,Edwards Lifesciences shares are trading higher after the company reached a settlement with Boston Scientific on all outstanding patent disputes.,6,"the settlement removes ongoing patent dispute risk and potential costs, reducing uncertainty and supporting a more favorable investor sentiment.",153,577,2.0,2019-01-15,87657.0,8.42865109443664,-3.36232781410217,3.44253302069803,4.1026647348136605,-2.16622874140739,-3.62323201894574,-3.1486883631821496
decrease,0.4,0.65,14273,EDWARDS LIFESCIENCES CORP,Edwards Lifesciences shares are trading lower after Deutsche Bank initiated coverage on the stock with a Hold rating and price target of $164.,6,"the news presents a neutral hold initiation, but the immediate trading lower suggests dampened or negative investor sentiment.",157,770,0.0,2019-01-03,87657.0,-3.73894497752189,3.52220349013805,7.97020513089417,10.75455694387266,-2.56577190011739,-0.77787255016532,-0.5132917872107899
uncertain,0.5,0.65,13271,EDWARDS LIFESCIENCES CORP,Edwards Lifesciences shares are trading lower. Not seeing any news to justify the price action. NOTE: The company outlined growth strategy during its annual investor conference today.,6,"the stock is moving lower without a clear catalyst, but the growth-strategy disclosure could be positive, creating mixed signals about near-term sentiment.",163,900,1.0,2019-12-05,87657.0,-1.31199304014444,-1.63813419640064,-5.04610200603077,-4.008892473212599,0.66650509834289,1.37533300722156,0.51032901199221
increase,0.6,0.75,17885,EDWARDS LIFESCIENCES CORP,Edwards Raises FY19 Guidance,6,"raising fy19 guidance generally signals improved expected performance, which tends to boost investor sentiment.",136,377,2.0,2019-07-23,87657.0,0.74739046394824,9.93553549051284,10.95364163436283,8.83556163854413,-0.164672115352,0.48166183748652,2.23967131064242
