"","question","return","model","prompt","mag_v_conf","ret","up.coef","down.coef","up.se","down.se","group_id","id","return_type"
"284","q1",0.316035394956831,"gpt-5-mini","cot3","confidence","5",-0.851285223271018,2.02745337232528,1.05495444084827,1.73419726295559,"q1_confidence_5_cot3",23,"realized"
"285","q1",0.316035394956831,"gpt-5-mini","persona1","confidence","5",-1.71263413369419,3.05886785027321,0.925241875589777,1.63173531151946,"q1_confidence_5_persona1",24,"realized"
"286","q1",0.316035394956831,"gpt-5-mini","persona2","confidence","5",-1.79445432356233,4.28716972805064,0.748807931753719,2.39088635433509,"q1_confidence_5_persona2",25,"realized"
"287","q1",0.316035394956831,"gpt-5-mini","persona3","confidence","5",-1.99552803238373,3.16314094534517,0.809394712170986,2.41320587305936,"q1_confidence_5_persona3",26,"realized"
"288","q1",0.316035394956831,"gpt-5-mini","persona4","confidence","5",-2.13233991593834,1.72814473166226,0.822003674480149,1.77940791625847,"q1_confidence_5_persona4",27,"realized"
"289","q1",0.316035394956831,"gpt-5-mini","base_blanks","no_interaction","5",0.616596347617443,-0.35257034827834,0.148115720116128,0.229470153444898,"q1_no_interaction_5_base_blanks",73,"realized"
"290","q1",0.316035394956831,"gpt-5-mini","base_json","no_interaction","5",0.618096002874286,-0.319297738499337,0.14668848742796,0.235011316727543,"q1_no_interaction_5_base_json",74,"realized"
"291","q1",0.316035394956831,"gpt-5-mini","cot1","no_interaction","5",0.638787260962959,-0.332705125824571,0.145595813995381,0.233591508820289,"q1_no_interaction_5_cot1",75,"realized"
"292","q1",0.316035394956831,"gpt-5-mini","cot2","no_interaction","5",0.6274611080659,-0.327103512595892,0.145824211986692,0.235859736675033,"q1_no_interaction_5_cot2",76,"realized"
"293","q1",0.316035394956831,"gpt-5-mini","cot3","no_interaction","5",0.662444518580698,-0.367880805435609,0.149292333406496,0.231874957452777,"q1_no_interaction_5_cot3",77,"realized"
"294","q1",0.316035394956831,"gpt-5-mini","persona1","no_interaction","5",0.611875773729644,-0.327175037886703,0.147145678483243,0.229714938138384,"q1_no_interaction_5_persona1",78,"realized"
"295","q1",0.316035394956831,"gpt-5-mini","persona2","no_interaction","5",0.618831905157973,-0.354948605304603,0.147285922775668,0.226955462983224,"q1_no_interaction_5_persona2",79,"realized"
"296","q1",0.316035394956831,"gpt-5-mini","persona3","no_interaction","5",0.603472637495952,-0.354325845860946,0.147331668022892,0.226106556381338,"q1_no_interaction_5_persona3",80,"realized"
"297","q1",0.316035394956831,"gpt-5-mini","persona4","no_interaction","5",0.607919205966233,-0.367776494369057,0.147972468512473,0.223883471120544,"q1_no_interaction_5_persona4",81,"realized"
"298","q1",0.587619259800625,"gpt-5-mini","base_blanks","magnitude","10",0.875404370854739,1.25182663370459,0.351529600169205,0.427628017845426,"q1_magnitude_10_base_blanks",28,"realized"
"299","q1",0.587619259800625,"gpt-5-mini","base_json","magnitude","10",0.689738029700834,1.48579527123496,0.378042980015975,0.582836218348878,"q1_magnitude_10_base_json",29,"realized"
"300","q1",0.587619259800625,"gpt-5-mini","cot1","magnitude","10",0.795614582552583,1.49874054182629,0.358098977263768,0.602794893909776,"q1_magnitude_10_cot1",30,"realized"
"301","q1",0.587619259800625,"gpt-5-mini","cot2","magnitude","10",0.687103587921734,1.50931813382429,0.374377766753478,0.597602558802172,"q1_magnitude_10_cot2",31,"realized"
"302","q1",0.587619259800625,"gpt-5-mini","cot3","magnitude","10",1.02407321123487,1.08211076978502,0.431169738029406,0.626393175196471,"q1_magnitude_10_cot3",32,"realized"
"303","q1",0.587619259800625,"gpt-5-mini","persona1","magnitude","10",0.728729185746038,1.58454189975356,0.36155293699835,0.591147599455202,"q1_magnitude_10_persona1",33,"realized"
"304","q1",0.587619259800625,"gpt-5-mini","persona2","magnitude","10",0.701990987298086,1.13339136329441,0.362329799463772,0.576804007481671,"q1_magnitude_10_persona2",34,"realized"
"305","q1",0.587619259800625,"gpt-5-mini","persona3","magnitude","10",0.643072154884533,1.1959448070603,0.34481061887874,0.626962840072028,"q1_magnitude_10_persona3",35,"realized"
"306","q1",0.587619259800625,"gpt-5-mini","persona4","magnitude","10",0.636592330410243,0.975997296783475,0.357485348995915,0.610636477930709,"q1_magnitude_10_persona4",36,"realized"
"307","q1",0.587619259800625,"gpt-5-mini","base_blanks","confidence","10",-0.37248020237841,3.53876764991464,1.07182303724188,1.3497228888185,"q1_confidence_10_base_blanks",1,"realized"
"308","q1",0.587619259800625,"gpt-5-mini","base_json","confidence","10",-1.25397497664881,3.61205203016578,1.27313148586468,1.58307211814535,"q1_confidence_10_base_json",2,"realized"
"309","q1",0.587619259800625,"gpt-5-mini","cot1","confidence","10",-1.15387547435437,1.7579049770466,1.01749070566458,1.89005200083719,"q1_confidence_10_cot1",3,"realized"
"310","q1",0.587619259800625,"gpt-5-mini","cot2","confidence","10",-1.51103675159277,3.060424658281,1.05207337955846,1.94859176874502,"q1_confidence_10_cot2",4,"realized"
"311","q1",0.587619259800625,"gpt-5-mini","cot3","confidence","10",-0.0480539557698208,1.18119803246637,1.35432146278251,2.13226329552288,"q1_confidence_10_cot3",5,"realized"
"312","q1",0.587619259800625,"gpt-5-mini","persona1","confidence","10",-1.09838038307978,2.76217171940015,1.19911803330715,1.8007610762574,"q1_confidence_10_persona1",6,"realized"
"313","q1",0.587619259800625,"gpt-5-mini","persona2","confidence","10",-1.16838646837301,2.5209739091776,1.07374789048458,1.92810014482778,"q1_confidence_10_persona2",7,"realized"
"314","q1",0.587619259800625,"gpt-5-mini","persona3","confidence","10",-0.961708836898137,1.8938813216304,1.21316287416737,2.47003250373013,"q1_confidence_10_persona3",8,"realized"
"315","q1",0.587619259800625,"gpt-5-mini","persona4","confidence","10",-1.06112900574399,0.908624543238576,1.21530607170451,2.02643232445619,"q1_confidence_10_persona4",9,"realized"
"316","q1",0.587619259800625,"gpt-5-mini","base_blanks","no_interaction","10",0.935122960906893,-0.0737502576753947,0.213590959572322,0.343985114536331,"q1_no_interaction_10_base_blanks",55,"realized"
"317","q1",0.587619259800625,"gpt-5-mini","base_json","no_interaction","10",0.928156712986169,-0.0263974620162185,0.212142849604032,0.351538614074527,"q1_no_interaction_10_base_json",56,"realized"
"318","q1",0.587619259800625,"gpt-5-mini","cot1","no_interaction","10",0.95793583641082,-0.0555020029928376,0.210366459205942,0.348913855940858,"q1_no_interaction_10_cot1",57,"realized"
"319","q1",0.587619259800625,"gpt-5-mini","cot2","no_interaction","10",0.924296515504583,-0.0364691944682469,0.209565930094129,0.352096275761536,"q1_no_interaction_10_cot2",58,"realized"
"320","q1",0.587619259800625,"gpt-5-mini","cot3","no_interaction","10",0.970147679836513,-0.0961615805731745,0.21525450821375,0.340177247275774,"q1_no_interaction_10_cot3",59,"realized"
"321","q1",0.587619259800625,"gpt-5-mini","persona1","no_interaction","10",0.913775855739899,-0.0346571543653928,0.211836072046545,0.34648285127236,"q1_no_interaction_10_persona1",60,"realized"
"322","q1",0.587619259800625,"gpt-5-mini","persona2","no_interaction","10",0.916561463743809,-0.0832382739225001,0.211445205382414,0.338003526639896,"q1_no_interaction_10_persona2",61,"realized"
"323","q1",0.587619259800625,"gpt-5-mini","persona3","no_interaction","10",0.915519052588807,-0.0789796508712208,0.213012789081146,0.335282222320348,"q1_no_interaction_10_persona3",62,"realized"
"324","q1",0.587619259800625,"gpt-5-mini","persona4","no_interaction","10",0.922271068106917,-0.103647136730776,0.212383750998372,0.329276783950503,"q1_no_interaction_10_persona4",63,"realized"
"325","q1",0.0445997162731264,"gpt-5-nano","base_blanks","magnitude","1",-0.130445766636465,0.260065710725399,0.173373302160584,0.214236394704536,"q1_magnitude_1_base_blanks",37,"realized"
"326","q1",0.0445997162731264,"gpt-5-nano","base_json","magnitude","1",-0.162060475672617,0.304818414229274,0.138716588792413,0.205099124441287,"q1_magnitude_1_base_json",38,"realized"
"327","q1",0.0445997162731264,"gpt-5-nano","cot1","magnitude","1",-0.221292623533569,0.0861904512059342,0.149786381471649,0.212079849047897,"q1_magnitude_1_cot1",39,"realized"
"328","q1",0.0445997162731264,"gpt-5-nano","cot2","magnitude","1",-0.134235321069056,0.398599366739314,0.140740930145637,0.210149421794003,"q1_magnitude_1_cot2",40,"realized"
"329","q1",0.0445997162731264,"gpt-5-nano","cot3","magnitude","1",-0.103236693531586,0.245412668648086,0.146522429806316,0.215056575703752,"q1_magnitude_1_cot3",41,"realized"
"330","q1",0.0445997162731264,"gpt-5-nano","persona1","magnitude","1",-0.00845549844674815,0.0724115866793564,0.132245077894024,0.169200630790405,"q1_magnitude_1_persona1",42,"realized"
"331","q1",0.0445997162731264,"gpt-5-nano","persona2","magnitude","1",0.0826866139951681,0.196530367046773,0.131498119294345,0.179565303577078,"q1_magnitude_1_persona2",43,"realized"
"332","q1",0.0445997162731264,"gpt-5-nano","persona3","magnitude","1",-0.0374910426088422,-0.031836289996907,0.135248716038029,0.189723258868027,"q1_magnitude_1_persona3",44,"realized"
"333","q1",0.0445997162731264,"gpt-5-nano","persona4","magnitude","1",-0.125161323172027,0.257506232028182,0.131794000326055,0.22070799107559,"q1_magnitude_1_persona4",45,"realized"
"334","q1",0.0445997162731264,"gpt-5-nano","base_blanks","confidence","1",-1.27601143054539,0.898379296084564,0.386515990760876,0.486733442137805,"q1_confidence_1_base_blanks",10,"realized"
"335","q1",0.0445997162731264,"gpt-5-nano","base_json","confidence","1",-2.43468444651616,3.59053128572547,0.506831446597891,0.720795203082084,"q1_confidence_1_base_json",11,"realized"
"336","q1",0.0445997162731264,"gpt-5-nano","cot1","confidence","1",-2.20746746041334,2.851397139626,0.448441685859808,0.774223864943461,"q1_confidence_1_cot1",12,"realized"
"337","q1",0.0445997162731264,"gpt-5-nano","cot2","confidence","1",-2.15716555628791,3.40660041449779,0.421102591554859,0.676737323170295,"q1_confidence_1_cot2",13,"realized"
"338","q1",0.0445997162731264,"gpt-5-nano","cot3","confidence","1",-2.93569135073361,2.75541630433872,0.580086049161158,0.668528158132418,"q1_confidence_1_cot3",14,"realized"
"339","q1",0.0445997162731264,"gpt-5-nano","persona1","confidence","1",-2.30578610605115,2.91223065335611,0.463229058503058,0.656288325628099,"q1_confidence_1_persona1",15,"realized"
"340","q1",0.0445997162731264,"gpt-5-nano","persona2","confidence","1",-2.52449105293481,3.34399464310275,0.439635544968999,0.71559010824707,"q1_confidence_1_persona2",16,"realized"
"341","q1",0.0445997162731264,"gpt-5-nano","persona3","confidence","1",-2.56208833647878,3.30020675106433,0.424030151635234,0.714832181206308,"q1_confidence_1_persona3",17,"realized"
"342","q1",0.0445997162731264,"gpt-5-nano","persona4","confidence","1",-3.09963311963525,3.41393554459878,0.529273151711232,0.761205100117951,"q1_confidence_1_persona4",18,"realized"
"343","q1",0.0445997162731264,"gpt-5-nano","base_blanks","no_interaction","1",0.443146533838407,-0.869459829889858,0.0742169885661913,0.112626424183582,"q1_no_interaction_1_base_blanks",64,"realized"
"344","q1",0.0445997162731264,"gpt-5-nano","base_json","no_interaction","1",0.45011431307364,-0.839823719628676,0.0751847033989113,0.114410005317305,"q1_no_interaction_1_base_json",65,"realized"
"345","q1",0.0445997162731264,"gpt-5-nano","cot1","no_interaction","1",0.44182571430804,-0.868399936529272,0.0755582145738492,0.114333452404038,"q1_no_interaction_1_cot1",66,"realized"
"346","q1",0.0445997162731264,"gpt-5-nano","cot2","no_interaction","1",0.446204944363374,-0.857919837958444,0.0740943241908282,0.115093328639984,"q1_no_interaction_1_cot2",67,"realized"
"347","q1",0.0445997162731264,"gpt-5-nano","cot3","no_interaction","1",0.449332585815441,-0.88401010908287,0.0756955715044221,0.116294304992142,"q1_no_interaction_1_cot3",68,"realized"
"348","q1",0.0445997162731264,"gpt-5-nano","persona1","no_interaction","1",0.444594550672376,-0.862408538895593,0.0752908765832452,0.114828539945981,"q1_no_interaction_1_persona1",69,"realized"
"349","q1",0.0445997162731264,"gpt-5-nano","persona2","no_interaction","1",0.440536984969509,-0.861404166400262,0.075000766969716,0.11277623587392,"q1_no_interaction_1_persona2",70,"realized"
"350","q1",0.0445997162731264,"gpt-5-nano","persona3","no_interaction","1",0.426903959466412,-0.84089383947028,0.0736930202172686,0.110920468160461,"q1_no_interaction_1_persona3",71,"realized"
"351","q1",0.0445997162731264,"gpt-5-nano","persona4","no_interaction","1",0.429333276489787,-0.860537479030505,0.0749696313375849,0.113672798279106,"q1_no_interaction_1_persona4",72,"realized"
"352","q1",0.316035394956831,"gpt-5-nano","base_blanks","magnitude","5",0.122705900158018,1.40117241352999,0.253916509890744,0.674996231960753,"q1_magnitude_5_base_blanks",46,"realized"
"353","q1",0.316035394956831,"gpt-5-nano","base_json","magnitude","5",0.158507467539942,0.233091267811096,0.204372794735553,0.387132885433959,"q1_magnitude_5_base_json",47,"realized"
"354","q1",0.316035394956831,"gpt-5-nano","cot1","magnitude","5",0.235545546996285,-0.0728005222277005,0.227972176699369,0.49067248690469,"q1_magnitude_5_cot1",48,"realized"
"355","q1",0.316035394956831,"gpt-5-nano","cot2","magnitude","5",0.141249965191968,0.474078678773094,0.269530365604484,0.363874335700486,"q1_magnitude_5_cot2",49,"realized"
"356","q1",0.316035394956831,"gpt-5-nano","cot3","magnitude","5",0.372526790642708,0.428933067804962,0.269101986952902,0.34005256494289,"q1_magnitude_5_cot3",50,"realized"
"357","q1",0.316035394956831,"gpt-5-nano","persona1","magnitude","5",0.409945049121405,0.00667598363715799,0.236022551224112,0.338773530700046,"q1_magnitude_5_persona1",51,"realized"
"358","q1",0.316035394956831,"gpt-5-nano","persona2","magnitude","5",0.478812750834174,0.791406296804404,0.221444089189849,0.405975160913326,"q1_magnitude_5_persona2",52,"realized"
"359","q1",0.316035394956831,"gpt-5-nano","persona3","magnitude","5",0.329946572039177,0.132626685178662,0.245664070621185,0.296378020216333,"q1_magnitude_5_persona3",53,"realized"
"360","q1",0.316035394956831,"gpt-5-nano","persona4","magnitude","5",0.293977317590935,0.381836891194993,0.222554774090788,0.507052620213731,"q1_magnitude_5_persona4",54,"realized"
"361","q1",0.316035394956831,"gpt-5-nano","base_blanks","confidence","5",-0.65758751715283,1.55600504627659,0.715392026343846,0.769680719187805,"q1_confidence_5_base_blanks",19,"realized"
"362","q1",0.316035394956831,"gpt-5-nano","base_json","confidence","5",-1.73889261814308,2.74021489154749,0.822571282599047,1.31242759952544,"q1_confidence_5_base_json",20,"realized"
"363","q1",0.316035394956831,"gpt-5-nano","cot1","confidence","5",-1.9008557493887,3.30702971458817,0.670061259015091,1.00151012564693,"q1_confidence_5_cot1",21,"realized"
"364","q1",0.316035394956831,"gpt-5-nano","cot2","confidence","5",-1.90505150368105,3.50618834526553,0.743149444499009,0.916037834184909,"q1_confidence_5_cot2",22,"realized"
"365","q1",0.316035394956831,"gpt-5-nano","cot3","confidence","5",-2.51166142587186,2.70544444235546,0.743170274279889,1.18683315767693,"q1_confidence_5_cot3",23,"realized"
"366","q1",0.316035394956831,"gpt-5-nano","persona1","confidence","5",-1.61813650658925,3.41302439803258,0.684568954948524,1.39720349863835,"q1_confidence_5_persona1",24,"realized"
"367","q1",0.316035394956831,"gpt-5-nano","persona2","confidence","5",-2.35069135243888,2.99036026305523,0.66560049375551,1.18917983316389,"q1_confidence_5_persona2",25,"realized"
"368","q1",0.316035394956831,"gpt-5-nano","persona3","confidence","5",-1.8033233077573,3.22710716844997,0.685522246367813,1.22107048391953,"q1_confidence_5_persona3",26,"realized"
"369","q1",0.316035394956831,"gpt-5-nano","persona4","confidence","5",-2.49709936902252,4.04576730460337,0.659222507465772,1.63526439929708,"q1_confidence_5_persona4",27,"realized"
"370","q1",0.316035394956831,"gpt-5-nano","base_blanks","no_interaction","5",0.672573106799617,-0.412894201006042,0.147679759678981,0.248697167193799,"q1_no_interaction_5_base_blanks",73,"realized"
"371","q1",0.316035394956831,"gpt-5-nano","base_json","no_interaction","5",0.682718210992475,-0.442297822498896,0.148414655982739,0.23940463809049,"q1_no_interaction_5_base_json",74,"realized"
"372","q1",0.316035394956831,"gpt-5-nano","cot1","no_interaction","5",0.672233820397922,-0.47923316498729,0.149130813839772,0.239177699681594,"q1_no_interaction_5_cot1",75,"realized"
"373","q1",0.316035394956831,"gpt-5-nano","cot2","no_interaction","5",0.66588873991608,-0.472089439921577,0.150081368759347,0.241533753616835,"q1_no_interaction_5_cot2",76,"realized"
"374","q1",0.316035394956831,"gpt-5-nano","cot3","no_interaction","5",0.6819754562531,-0.486472399919748,0.151964516575273,0.242506419477598,"q1_no_interaction_5_cot3",77,"realized"
"375","q1",0.316035394956831,"gpt-5-nano","persona1","no_interaction","5",0.678611782962912,-0.404127393712905,0.148755366889999,0.240699522844513,"q1_no_interaction_5_persona1",78,"realized"
"376","q1",0.316035394956831,"gpt-5-nano","persona2","no_interaction","5",0.671439680804959,-0.397142199673756,0.149106333211361,0.245487304422858,"q1_no_interaction_5_persona2",79,"realized"
"377","q1",0.316035394956831,"gpt-5-nano","persona3","no_interaction","5",0.669406278207934,-0.451552464732851,0.149216267653249,0.234976724494401,"q1_no_interaction_5_persona3",80,"realized"
"378","q1",0.316035394956831,"gpt-5-nano","persona4","no_interaction","5",0.683072468783176,-0.432561619404497,0.149018392309567,0.234826851364788,"q1_no_interaction_5_persona4",81,"realized"
"379","q1",0.587619259800625,"gpt-5-nano","base_blanks","magnitude","10",0.517180383778917,1.53348005578943,0.359224697073485,0.563282431741066,"q1_magnitude_10_base_blanks",28,"realized"
"380","q1",0.587619259800625,"gpt-5-nano","base_json","magnitude","10",0.75644035634847,0.106100781620369,0.341451046977244,0.485480628730437,"q1_magnitude_10_base_json",29,"realized"
"381","q1",0.587619259800625,"gpt-5-nano","cot1","magnitude","10",0.54496872628458,0.144710139439913,0.370635409294066,0.554415127146265,"q1_magnitude_10_cot1",30,"realized"
"382","q1",0.587619259800625,"gpt-5-nano","cot2","magnitude","10",0.351424273056372,0.638698308745758,0.370050022995178,0.556400118239185,"q1_magnitude_10_cot2",31,"realized"
"383","q1",0.587619259800625,"gpt-5-nano","cot3","magnitude","10",0.609715484696497,0.801747586597343,0.358385001261921,0.413868536036275,"q1_magnitude_10_cot3",32,"realized"
"384","q1",0.587619259800625,"gpt-5-nano","persona1","magnitude","10",0.707178134930317,0.124543401370547,0.355016441089461,0.380319471496575,"q1_magnitude_10_persona1",33,"realized"
"385","q1",0.587619259800625,"gpt-5-nano","persona2","magnitude","10",1.00909690461791,0.667848797805341,0.325285504543251,0.540879409597997,"q1_magnitude_10_persona2",34,"realized"
"386","q1",0.587619259800625,"gpt-5-nano","persona3","magnitude","10",0.661185468206027,0.277192295027563,0.344489288486576,0.397555931357789,"q1_magnitude_10_persona3",35,"realized"
"387","q1",0.587619259800625,"gpt-5-nano","persona4","magnitude","10",0.829776158867502,0.261172295358234,0.344786947730257,0.471099467777838,"q1_magnitude_10_persona4",36,"realized"
"388","q1",0.587619259800625,"gpt-5-nano","base_blanks","confidence","10",0.123525192416581,1.96033718524048,0.95220054998449,0.967701962009356,"q1_confidence_10_base_blanks",1,"realized"
"389","q1",0.587619259800625,"gpt-5-nano","base_json","confidence","10",-0.693300888235707,2.69667583588167,1.06156900934413,1.50285086269969,"q1_confidence_10_base_json",2,"realized"
"390","q1",0.587619259800625,"gpt-5-nano","cot1","confidence","10",-0.469114061464056,3.59780503382374,0.982735545571708,1.26456793588949,"q1_confidence_10_cot1",3,"realized"
"391","q1",0.587619259800625,"gpt-5-nano","cot2","confidence","10",-1.48867106377877,4.2648760756248,1.02777381560129,1.23298198836674,"q1_confidence_10_cot2",4,"realized"
"392","q1",0.587619259800625,"gpt-5-nano","cot3","confidence","10",-1.92075833521831,3.73320666284146,0.935039784960027,1.40149753026355,"q1_confidence_10_cot3",5,"realized"
"393","q1",0.587619259800625,"gpt-5-nano","persona1","confidence","10",-0.878551285581862,3.30423429093759,0.967837314327817,1.44053891233792,"q1_confidence_10_persona1",6,"realized"
"394","q1",0.587619259800625,"gpt-5-nano","persona2","confidence","10",-1.12473298509865,3.53312526616082,0.940201487276546,1.52785976252789,"q1_confidence_10_persona2",7,"realized"
"395","q1",0.587619259800625,"gpt-5-nano","persona3","confidence","10",-0.562633857111477,3.2936657532654,0.943895526893873,1.56659183745674,"q1_confidence_10_persona3",8,"realized"
"396","q1",0.587619259800625,"gpt-5-nano","persona4","confidence","10",-0.939306237616838,3.95350443964712,0.9234027337445,1.703578347424,"q1_confidence_10_persona4",9,"realized"
"397","q1",0.587619259800625,"gpt-5-nano","base_blanks","no_interaction","10",0.995702971558636,-0.147751888133362,0.21368757718821,0.36087996407089,"q1_no_interaction_10_base_blanks",55,"realized"
"398","q1",0.587619259800625,"gpt-5-nano","base_json","no_interaction","10",0.978082278812147,-0.146753186040044,0.214628923330491,0.36653799961637,"q1_no_interaction_10_base_json",56,"realized"
"399","q1",0.587619259800625,"gpt-5-nano","cot1","no_interaction","10",0.983230682568388,-0.178667023561871,0.212463480669941,0.368621550161073,"q1_no_interaction_10_cot1",57,"realized"
"400","q1",0.587619259800625,"gpt-5-nano","cot2","no_interaction","10",0.959992407864772,-0.165419723591448,0.215796425470015,0.3544261751934,"q1_no_interaction_10_cot2",58,"realized"
"401","q1",0.587619259800625,"gpt-5-nano","cot3","no_interaction","10",0.970573479915907,-0.126295221172546,0.217315959523784,0.375276812276082,"q1_no_interaction_10_cot3",59,"realized"
"402","q1",0.587619259800625,"gpt-5-nano","persona1","no_interaction","10",0.998895438598122,-0.106723688896492,0.216182290808823,0.358330232393596,"q1_no_interaction_10_persona1",60,"realized"
"403","q1",0.587619259800625,"gpt-5-nano","persona2","no_interaction","10",0.985700012570276,-0.101492064191814,0.216545568928592,0.35777435272905,"q1_no_interaction_10_persona2",61,"realized"
"404","q1",0.587619259800625,"gpt-5-nano","persona3","no_interaction","10",0.974716415509086,-0.121247705713661,0.215165596382044,0.359177145466582,"q1_no_interaction_10_persona3",62,"realized"
"405","q1",0.587619259800625,"gpt-5-nano","persona4","no_interaction","10",0.996570105973806,-0.157770679348827,0.215276502216014,0.348489775964478,"q1_no_interaction_10_persona4",63,"realized"
"406","q2",0.0139623840320626,"gpt-3.5-turbo","base_blanks","magnitude","1",-0.546144815314841,1.43173306465246,0.742110988005896,0.303139550447958,"q2_magnitude_1_base_blanks",118,"realized"
"407","q2",0.0139623840320626,"gpt-3.5-turbo","base_json","magnitude","1",0.31192191328567,-0.810210524861691,0.202080289590598,0.252346462150556,"q2_magnitude_1_base_json",119,"realized"
"408","q2",0.0139623840320626,"gpt-3.5-turbo","cot1","magnitude","1",0.643607842463029,0.0514152136766965,0.333691224448366,0.401759373409362,"q2_magnitude_1_cot1",120,"realized"
"409","q2",0.0139623840320626,"gpt-3.5-turbo","cot2","magnitude","1",1.25575041527975,-0.195237379471866,0.547551939158628,0.611583411411149,"q2_magnitude_1_cot2",121,"realized"
"410","q2",0.0139623840320626,"gpt-3.5-turbo","cot3","magnitude","1",0.764173050566395,0.792625887150475,0.294631091725169,0.511385657407845,"q2_magnitude_1_cot3",122,"realized"
"411","q2",0.0139623840320626,"gpt-3.5-turbo","persona1","magnitude","1",0.196140053946309,-0.491244712566885,0.190522072162347,0.220593846471001,"q2_magnitude_1_persona1",123,"realized"
"412","q2",0.0139623840320626,"gpt-3.5-turbo","persona2","magnitude","1",0.199988273568953,-0.396578151015316,0.330018367291939,0.338606316668275,"q2_magnitude_1_persona2",124,"realized"
"413","q2",0.0139623840320626,"gpt-3.5-turbo","persona3","magnitude","1",0.44608697453874,-0.42602105928805,0.383902036468515,0.391288567912872,"q2_magnitude_1_persona3",125,"realized"
"414","q2",0.0139623840320626,"gpt-3.5-turbo","persona4","magnitude","1",-0.191063836158475,-0.529284438798775,0.232686966544081,0.402026188266546,"q2_magnitude_1_persona4",126,"realized"
"415","q2",0.0139623840320626,"gpt-3.5-turbo","base_blanks","confidence","1",-7.48460603074256,9.38703410099622,7.19605231427048,3.69771460731844,"q2_confidence_1_base_blanks",91,"realized"
"416","q2",0.0139623840320626,"gpt-3.5-turbo","base_json","confidence","1",-2.53449413292945,34.4460948418455,3.18281865112816,17.3441688733211,"q2_confidence_1_base_json",92,"realized"
"417","q2",0.0139623840320626,"gpt-3.5-turbo","cot1","confidence","1",-14.4493158981319,5.63463291287511,17.3909792363341,14.3699948120043,"q2_confidence_1_cot1",93,"realized"
"418","q2",0.0139623840320626,"gpt-3.5-turbo","cot2","confidence","1",-51.4500983297056,-11.3778590191607,42.3746461923567,18.6005485320214,"q2_confidence_1_cot2",94,"realized"
"419","q2",0.0139623840320626,"gpt-3.5-turbo","cot3","confidence","1",-39.2871453477106,16.4729296199127,34.8461057751194,19.3780104581375,"q2_confidence_1_cot3",95,"realized"
"420","q2",0.0139623840320626,"gpt-3.5-turbo","persona1","confidence","1",-14.1885865757349,12.1134496019035,9.51783562709545,10.8219133873135,"q2_confidence_1_persona1",96,"realized"
"421","q2",0.0139623840320626,"gpt-3.5-turbo","persona2","confidence","1",-16.6254864702388,5.59152716309393,10.6542314297598,12.2373776087112,"q2_confidence_1_persona2",97,"realized"
"422","q2",0.0139623840320626,"gpt-3.5-turbo","persona3","confidence","1",-25.2462312576093,23.2857511967303,16.3618879149173,19.2367608568486,"q2_confidence_1_persona3",98,"realized"
"423","q2",0.0139623840320626,"gpt-3.5-turbo","persona4","confidence","1",-1.80919477317618,0.622101563009528,0.671931092657639,1.24725723914974,"q2_confidence_1_persona4",99,"realized"
"424","q2",0.0139623840320626,"gpt-3.5-turbo","base_blanks","no_interaction","1",0.298199348782837,-0.416086270538378,0.0708491107045947,0.0917079522323799,"q2_no_interaction_1_base_blanks",145,"realized"
"425","q2",0.0139623840320626,"gpt-3.5-turbo","base_json","no_interaction","1",0.38083375989176,-0.706506900829125,0.074988920518826,0.115183998965223,"q2_no_interaction_1_base_json",146,"realized"
"426","q2",0.0139623840320626,"gpt-3.5-turbo","cot1","no_interaction","1",0.347383510156956,-0.656674248223595,0.0714705612457347,0.114617530949776,"q2_no_interaction_1_cot1",147,"realized"
"427","q2",0.0139623840320626,"gpt-3.5-turbo","cot2","no_interaction","1",0.377572065667328,-0.686150370096059,0.0717393393347301,0.119820578683038,"q2_no_interaction_1_cot2",148,"realized"
"428","q2",0.0139623840320626,"gpt-3.5-turbo","cot3","no_interaction","1",0.380408331884522,-0.656554813344326,0.0721441318493867,0.116635999408433,"q2_no_interaction_1_cot3",149,"realized"
"429","q2",0.0139623840320626,"gpt-3.5-turbo","persona1","no_interaction","1",0.372057455985347,-0.738673072661621,0.0746506659346872,0.119989013215887,"q2_no_interaction_1_persona1",150,"realized"
"430","q2",0.0139623840320626,"gpt-3.5-turbo","persona2","no_interaction","1",0.35050292476196,-0.748374890308287,0.0708858994266105,0.118765141977705,"q2_no_interaction_1_persona2",151,"realized"
"431","q2",0.0139623840320626,"gpt-3.5-turbo","persona3","no_interaction","1",0.364216601294519,-0.725073937059619,0.0715097776133417,0.119835834503304,"q2_no_interaction_1_persona3",152,"realized"
"432","q2",0.0139623840320626,"gpt-3.5-turbo","persona4","no_interaction","1",0.350585986170706,-0.745952178292759,0.0711371959346797,0.121502489173419,"q2_no_interaction_1_persona4",153,"realized"
"433","q2",0.310931408898698,"gpt-3.5-turbo","base_blanks","magnitude","5",-0.658993871641069,1.71880201461336,0.960600597370594,0.671072850736146,"q2_magnitude_5_base_blanks",127,"realized"
"434","q2",0.310931408898698,"gpt-3.5-turbo","base_json","magnitude","5",0.841781122119193,0.240394631814514,0.277326742703261,0.858532465664635,"q2_magnitude_5_base_json",128,"realized"
"435","q2",0.310931408898698,"gpt-3.5-turbo","cot1","magnitude","5",1.04593870914101,0.88919115521742,0.519355599840739,0.697280156007865,"q2_magnitude_5_cot1",129,"realized"
