"","question","return","model","prompt","mag_v_conf","ret","up.coef","down.coef","up.se","down.se","group_id","id","return_type"
"245","q1",0.36834367097657,"gpt-5-mini","base_json","magnitude","1",-3.07673660953185,2.50526459209147,1.17993786569448,0.356670821113008,"q1_magnitude_1_base_json",38,"abnormal_CAPM"
"246","q1",0.36834367097657,"gpt-5-mini","cot1","magnitude","1",-3.27312027628132,2.43825784161321,1.17861006957625,0.389392051931881,"q1_magnitude_1_cot1",39,"abnormal_CAPM"
"247","q1",0.36834367097657,"gpt-5-mini","cot2","magnitude","1",-3.44877598244773,2.61728788294128,1.26214578716502,0.380391539403171,"q1_magnitude_1_cot2",40,"abnormal_CAPM"
"248","q1",0.36834367097657,"gpt-5-mini","cot3","magnitude","1",-3.19856629970331,2.38302077484383,1.18276826033604,0.477467975555882,"q1_magnitude_1_cot3",41,"abnormal_CAPM"
"249","q1",0.36834367097657,"gpt-5-mini","persona1","magnitude","1",-3.00714278160679,2.31423907855658,1.0785677428989,0.330715121949267,"q1_magnitude_1_persona1",42,"abnormal_CAPM"
"250","q1",0.36834367097657,"gpt-5-mini","persona2","magnitude","1",-3.03515617428412,2.14941282970578,1.04146440394592,0.330179051104819,"q1_magnitude_1_persona2",43,"abnormal_CAPM"
"251","q1",0.36834367097657,"gpt-5-mini","persona3","magnitude","1",-2.89690594516625,2.06197913502567,0.967318119957427,0.325399832875284,"q1_magnitude_1_persona3",44,"abnormal_CAPM"
"252","q1",0.36834367097657,"gpt-5-mini","persona4","magnitude","1",-2.99900104320216,2.25896907380441,1.00911121359407,0.301912797258171,"q1_magnitude_1_persona4",45,"abnormal_CAPM"
"253","q1",0.36834367097657,"gpt-5-mini","base_blanks","confidence","1",-9.34316551922789,11.3536359337632,2.00164993063895,1.0503750425752,"q1_confidence_1_base_blanks",10,"abnormal_CAPM"
"254","q1",0.36834367097657,"gpt-5-mini","base_json","confidence","1",-12.3914607431035,17.7117581035797,2.6140626744456,2.69593208008816,"q1_confidence_1_base_json",11,"abnormal_CAPM"
"255","q1",0.36834367097657,"gpt-5-mini","cot1","confidence","1",-11.7544207409643,15.2729763297751,2.20908791876173,1.61177555112619,"q1_confidence_1_cot1",12,"abnormal_CAPM"
"256","q1",0.36834367097657,"gpt-5-mini","cot2","confidence","1",-12.6639235483882,14.8240743087736,2.60460047605122,1.53915190906255,"q1_confidence_1_cot2",13,"abnormal_CAPM"
"257","q1",0.36834367097657,"gpt-5-mini","cot3","confidence","1",-11.0789188539657,17.0312839728329,2.15669561334434,3.0659483950991,"q1_confidence_1_cot3",14,"abnormal_CAPM"
"258","q1",0.36834367097657,"gpt-5-mini","persona1","confidence","1",-11.7834971642631,13.2694961492478,2.32423353312854,1.22363645641886,"q1_confidence_1_persona1",15,"abnormal_CAPM"
"259","q1",0.36834367097657,"gpt-5-mini","persona2","confidence","1",-11.7451081014586,14.0182310937222,2.00725641372018,1.47227564807326,"q1_confidence_1_persona2",16,"abnormal_CAPM"
"260","q1",0.36834367097657,"gpt-5-mini","persona3","confidence","1",-11.0436189322766,13.3298013731445,2.10068608630742,1.3469513463789,"q1_confidence_1_persona3",17,"abnormal_CAPM"
"261","q1",0.36834367097657,"gpt-5-mini","persona4","confidence","1",-11.4817298283729,12.7626875859894,2.45846486963446,1.33496621985035,"q1_confidence_1_persona4",18,"abnormal_CAPM"
"262","q1",0.36834367097657,"gpt-5-mini","base_blanks","no_interaction","1",2.53914466172764,-3.66167832264646,0.279174250962447,0.184485953502765,"q1_no_interaction_1_base_blanks",64,"abnormal_CAPM"
"263","q1",0.36834367097657,"gpt-5-mini","base_json","no_interaction","1",2.56998934822662,-3.66122071556085,0.284915120570792,0.185354161271764,"q1_no_interaction_1_base_json",65,"abnormal_CAPM"
"264","q1",0.36834367097657,"gpt-5-mini","cot1","no_interaction","1",2.57894574427187,-3.76938833259161,0.282354791564134,0.179549512107353,"q1_no_interaction_1_cot1",66,"abnormal_CAPM"
"265","q1",0.36834367097657,"gpt-5-mini","cot2","no_interaction","1",2.58740758973176,-3.79484987652474,0.286223571411456,0.180811322683217,"q1_no_interaction_1_cot2",67,"abnormal_CAPM"
"266","q1",0.36834367097657,"gpt-5-mini","cot3","no_interaction","1",2.55370198076923,-3.72222108556352,0.284991572148037,0.1879261893946,"q1_no_interaction_1_cot3",68,"abnormal_CAPM"
"267","q1",0.36834367097657,"gpt-5-mini","persona1","no_interaction","1",2.54508978699339,-3.73760675281064,0.280530545235839,0.181224810070863,"q1_no_interaction_1_persona1",69,"abnormal_CAPM"
"268","q1",0.36834367097657,"gpt-5-mini","persona2","no_interaction","1",2.52047259117514,-3.73029466725108,0.278476732173814,0.180094162290165,"q1_no_interaction_1_persona2",70,"abnormal_CAPM"
"269","q1",0.36834367097657,"gpt-5-mini","persona3","no_interaction","1",2.51754618145115,-3.74174067215864,0.277680271439073,0.180692735385509,"q1_no_interaction_1_persona3",71,"abnormal_CAPM"
"270","q1",0.36834367097657,"gpt-5-mini","persona4","no_interaction","1",2.50389485518576,-3.74045532237127,0.275667841916488,0.180295557943826,"q1_no_interaction_1_persona4",72,"abnormal_CAPM"
"271","q1",0.348076812304676,"gpt-5-mini","base_blanks","magnitude","5",-2.39028371704392,1.59816404165692,0.990432218153623,0.35472780475744,"q1_magnitude_5_base_blanks",46,"abnormal_CAPM"
"272","q1",0.348076812304676,"gpt-5-mini","base_json","magnitude","5",-3.19261783051754,2.7222384955592,1.26232924924253,0.493875500611365,"q1_magnitude_5_base_json",47,"abnormal_CAPM"
"273","q1",0.348076812304676,"gpt-5-mini","cot1","magnitude","5",-3.35859322253858,2.59763714397956,1.26676098033726,0.482883551395154,"q1_magnitude_5_cot1",48,"abnormal_CAPM"
"274","q1",0.348076812304676,"gpt-5-mini","cot2","magnitude","5",-3.53498855339434,2.84551881935424,1.34385001669506,0.461428465183163,"q1_magnitude_5_cot2",49,"abnormal_CAPM"
"275","q1",0.348076812304676,"gpt-5-mini","cot3","magnitude","5",-3.08289996860013,2.32300603343995,1.24971177314033,0.509347658541655,"q1_magnitude_5_cot3",50,"abnormal_CAPM"
"276","q1",0.348076812304676,"gpt-5-mini","persona1","magnitude","5",-3.1356882807305,2.74134290864184,1.16003203195162,0.4849791607601,"q1_magnitude_5_persona1",51,"abnormal_CAPM"
"277","q1",0.348076812304676,"gpt-5-mini","persona2","magnitude","5",-3.11321956664815,2.27205886456669,1.11111881032884,0.483831171804903,"q1_magnitude_5_persona2",52,"abnormal_CAPM"
"278","q1",0.348076812304676,"gpt-5-mini","persona3","magnitude","5",-3.07383705308602,2.23770747798694,1.02760739328894,0.499643851947714,"q1_magnitude_5_persona3",53,"abnormal_CAPM"
"279","q1",0.348076812304676,"gpt-5-mini","persona4","magnitude","5",-3.1669607535632,2.1313448309679,1.0792637781714,0.40550868424254,"q1_magnitude_5_persona4",54,"abnormal_CAPM"
"280","q1",0.348076812304676,"gpt-5-mini","base_blanks","confidence","5",-9.70540060437442,12.8235332066621,2.27000878580628,1.84108880142827,"q1_confidence_5_base_blanks",19,"abnormal_CAPM"
"281","q1",0.348076812304676,"gpt-5-mini","base_json","confidence","5",-12.9969182231449,17.7586690728685,2.88577062355997,2.91543849526912,"q1_confidence_5_base_json",20,"abnormal_CAPM"
"282","q1",0.348076812304676,"gpt-5-mini","cot1","confidence","5",-12.2328609475661,14.5945428984901,2.50449581895014,1.9355147216935,"q1_confidence_5_cot1",21,"abnormal_CAPM"
"283","q1",0.348076812304676,"gpt-5-mini","cot2","confidence","5",-13.3939177196029,16.1224513394784,2.85065902443018,1.8965847464462,"q1_confidence_5_cot2",22,"abnormal_CAPM"
"284","q1",0.348076812304676,"gpt-5-mini","cot3","confidence","5",-10.3992765959209,16.8747679014017,2.5152685801625,3.71364701804736,"q1_confidence_5_cot3",23,"abnormal_CAPM"
"285","q1",0.348076812304676,"gpt-5-mini","persona1","confidence","5",-12.1314525377503,13.6134109987057,2.5724292542965,1.60908191897275,"q1_confidence_5_persona1",24,"abnormal_CAPM"
"286","q1",0.348076812304676,"gpt-5-mini","persona2","confidence","5",-12.255804093579,15.5275333675218,2.25124950495107,2.34154789350919,"q1_confidence_5_persona2",25,"abnormal_CAPM"
"287","q1",0.348076812304676,"gpt-5-mini","persona3","confidence","5",-11.997964340382,14.07496935626,2.37876989306134,2.30065224214027,"q1_confidence_5_persona3",26,"abnormal_CAPM"
"288","q1",0.348076812304676,"gpt-5-mini","persona4","confidence","5",-12.3808188628282,12.5260443509065,2.63862282679632,1.70280152105186,"q1_confidence_5_persona4",27,"abnormal_CAPM"
"289","q1",0.348076812304676,"gpt-5-mini","base_blanks","no_interaction","5",2.47832816742506,-3.53239979597784,0.291649766902194,0.244658694437403,"q1_no_interaction_5_base_blanks",73,"abnormal_CAPM"
"290","q1",0.348076812304676,"gpt-5-mini","base_json","no_interaction","5",2.5094804966989,-3.499844160964,0.2971609639633,0.246657500557736,"q1_no_interaction_5_base_json",74,"abnormal_CAPM"
"291","q1",0.348076812304676,"gpt-5-mini","cot1","no_interaction","5",2.52341595417498,-3.61560921970033,0.291857947313039,0.22984797134518,"q1_no_interaction_5_cot1",75,"abnormal_CAPM"
"292","q1",0.348076812304676,"gpt-5-mini","cot2","no_interaction","5",2.52211649757896,-3.62414743695277,0.298027983207557,0.229099598154226,"q1_no_interaction_5_cot2",76,"abnormal_CAPM"
"293","q1",0.348076812304676,"gpt-5-mini","cot3","no_interaction","5",2.52465771153845,-3.5885432717678,0.298063870456832,0.248811441559867,"q1_no_interaction_5_cot3",77,"abnormal_CAPM"
"294","q1",0.348076812304676,"gpt-5-mini","persona1","no_interaction","5",2.48515036380772,-3.58181812673383,0.291908789496422,0.225965622437966,"q1_no_interaction_5_persona1",78,"abnormal_CAPM"
"295","q1",0.348076812304676,"gpt-5-mini","persona2","no_interaction","5",2.46205682500374,-3.5910292132369,0.290796695359039,0.222678034021821,"q1_no_interaction_5_persona2",79,"abnormal_CAPM"
"296","q1",0.348076812304676,"gpt-5-mini","persona3","no_interaction","5",2.43864442824566,-3.60230083108551,0.289541066163712,0.223729553742893,"q1_no_interaction_5_persona3",80,"abnormal_CAPM"
"297","q1",0.348076812304676,"gpt-5-mini","persona4","no_interaction","5",2.43443994118084,-3.61658533102553,0.287793097565707,0.221697775623542,"q1_no_interaction_5_persona4",81,"abnormal_CAPM"
"298","q1",0.261958943562718,"gpt-5-mini","base_blanks","magnitude","10",-2.09209984164547,1.42801020416215,1.00161781469409,0.438163653658208,"q1_magnitude_10_base_blanks",28,"abnormal_CAPM"
"299","q1",0.261958943562718,"gpt-5-mini","base_json","magnitude","10",-3.0367596482695,2.48782899936375,1.27497228000472,0.627494754765902,"q1_magnitude_10_base_json",29,"abnormal_CAPM"
"300","q1",0.261958943562718,"gpt-5-mini","cot1","magnitude","10",-3.13670070884674,2.33223784838121,1.27387585311871,0.665255448920943,"q1_magnitude_10_cot1",30,"abnormal_CAPM"
"301","q1",0.261958943562718,"gpt-5-mini","cot2","magnitude","10",-3.43608744125359,2.50347755807759,1.3448608953193,0.630316491827685,"q1_magnitude_10_cot2",31,"abnormal_CAPM"
"302","q1",0.261958943562718,"gpt-5-mini","cot3","magnitude","10",-2.85877930075188,1.97237396702728,1.26945263483203,0.664585607543636,"q1_magnitude_10_cot3",32,"abnormal_CAPM"
"303","q1",0.261958943562718,"gpt-5-mini","persona1","magnitude","10",-3.01936833179001,2.48487311377907,1.16506531691288,0.658089920851689,"q1_magnitude_10_persona1",33,"abnormal_CAPM"
"304","q1",0.261958943562718,"gpt-5-mini","persona2","magnitude","10",-3.02276627446576,1.92811097937498,1.13252083236524,0.599204107756801,"q1_magnitude_10_persona2",34,"abnormal_CAPM"
"305","q1",0.261958943562718,"gpt-5-mini","persona3","magnitude","10",-2.93927349582843,1.9605793232982,1.0360365609818,0.699752061618604,"q1_magnitude_10_persona3",35,"abnormal_CAPM"
"306","q1",0.261958943562718,"gpt-5-mini","persona4","magnitude","10",-3.05429311346503,1.7825003511954,1.07630512675855,0.604733214993503,"q1_magnitude_10_persona4",36,"abnormal_CAPM"
"307","q1",0.261958943562718,"gpt-5-mini","base_blanks","confidence","10",-9.42817764889532,11.7171838479454,2.29058915550515,1.81221873680334,"q1_confidence_10_base_blanks",1,"abnormal_CAPM"
"308","q1",0.261958943562718,"gpt-5-mini","base_json","confidence","10",-12.4877476829552,17.529147737124,3.09770219690693,3.00309050698329,"q1_confidence_10_base_json",2,"abnormal_CAPM"
"309","q1",0.261958943562718,"gpt-5-mini","cot1","confidence","10",-12.0301641784931,13.383960165674,2.77350384140841,2.21164815105893,"q1_confidence_10_cot1",3,"abnormal_CAPM"
"310","q1",0.261958943562718,"gpt-5-mini","cot2","confidence","10",-13.4462253606674,14.8180510152613,2.91514124521429,2.2068500603956,"q1_confidence_10_cot2",4,"abnormal_CAPM"
"311","q1",0.261958943562718,"gpt-5-mini","cot3","confidence","10",-10.2397718543736,15.2779383105822,2.78525895910993,3.84645760192426,"q1_confidence_10_cot3",5,"abnormal_CAPM"
"312","q1",0.261958943562718,"gpt-5-mini","persona1","confidence","10",-12.0916637654687,12.7535999038763,2.75114332523993,1.93767809518388,"q1_confidence_10_persona1",6,"abnormal_CAPM"
"313","q1",0.261958943562718,"gpt-5-mini","persona2","confidence","10",-12.0997058095535,13.830708718725,2.50748715622165,2.42972867066402,"q1_confidence_10_persona2",7,"abnormal_CAPM"
"314","q1",0.261958943562718,"gpt-5-mini","persona3","confidence","10",-11.6616896630537,12.6314752079821,2.6475179892153,2.75495743659998,"q1_confidence_10_persona3",8,"abnormal_CAPM"
"315","q1",0.261958943562718,"gpt-5-mini","persona4","confidence","10",-11.8616466914211,11.0930042980165,2.85861257718643,2.15365239022411,"q1_confidence_10_persona4",9,"abnormal_CAPM"
"316","q1",0.261958943562718,"gpt-5-mini","base_blanks","no_interaction","10",2.3988965627468,-3.55087338239578,0.299426139459289,0.331884472987298,"q1_no_interaction_10_base_blanks",55,"abnormal_CAPM"
"317","q1",0.261958943562718,"gpt-5-mini","base_json","no_interaction","10",2.42480978811608,-3.50401583606067,0.304502289706553,0.336345873589296,"q1_no_interaction_10_base_json",56,"abnormal_CAPM"
"318","q1",0.261958943562718,"gpt-5-mini","cot1","no_interaction","10",2.4509989120406,-3.6357162587153,0.299994287993779,0.324807459939281,"q1_no_interaction_10_cot1",57,"abnormal_CAPM"
"319","q1",0.261958943562718,"gpt-5-mini","cot2","no_interaction","10",2.42436052570902,-3.63064463069667,0.303777957707553,0.326965195129995,"q1_no_interaction_10_cot2",58,"abnormal_CAPM"
"320","q1",0.261958943562718,"gpt-5-mini","cot3","no_interaction","10",2.43814645384616,-3.61851898982282,0.305403952589497,0.32810751005456,"q1_no_interaction_10_cot3",59,"abnormal_CAPM"
"321","q1",0.261958943562718,"gpt-5-mini","persona1","no_interaction","10",2.39319134778511,-3.58660293473497,0.299803178585884,0.322389841274122,"q1_no_interaction_10_persona1",60,"abnormal_CAPM"
"322","q1",0.261958943562718,"gpt-5-mini","persona2","no_interaction","10",2.36857369052979,-3.61430756081523,0.297572180187492,0.314583245186719,"q1_no_interaction_10_persona2",61,"abnormal_CAPM"
"323","q1",0.261958943562718,"gpt-5-mini","persona3","no_interaction","10",2.35540057941759,-3.62435322592401,0.298160919835561,0.310577853854357,"q1_no_interaction_10_persona3",62,"abnormal_CAPM"
"324","q1",0.261958943562718,"gpt-5-mini","persona4","no_interaction","10",2.35271987938352,-3.6518308019616,0.295771579031722,0.3031250860379,"q1_no_interaction_10_persona4",63,"abnormal_CAPM"
"325","q1",0.36834367097657,"gpt-5-nano","base_blanks","magnitude","1",-0.998645651099039,-0.794984429628095,0.543979348845026,0.320548658019076,"q1_magnitude_1_base_blanks",37,"abnormal_CAPM"
"326","q1",0.36834367097657,"gpt-5-nano","base_json","magnitude","1",-2.01821081011187,0.184964048118877,0.70675999076261,0.329987488737339,"q1_magnitude_1_base_json",38,"abnormal_CAPM"
"327","q1",0.36834367097657,"gpt-5-nano","cot1","magnitude","1",-2.83573743832161,0.378395750923357,0.906940356699428,0.350029824069167,"q1_magnitude_1_cot1",39,"abnormal_CAPM"
"328","q1",0.36834367097657,"gpt-5-nano","cot2","magnitude","1",-2.41869717992512,0.157673817900656,0.848473901715997,0.339348323669372,"q1_magnitude_1_cot2",40,"abnormal_CAPM"
"329","q1",0.36834367097657,"gpt-5-nano","cot3","magnitude","1",-2.31610760899678,0.208678073269123,0.939502449637216,0.36109120797909,"q1_magnitude_1_cot3",41,"abnormal_CAPM"
"330","q1",0.36834367097657,"gpt-5-nano","persona1","magnitude","1",-2.03597071115589,0.188796353773121,0.770713567377764,0.289206255704708,"q1_magnitude_1_persona1",42,"abnormal_CAPM"
"331","q1",0.36834367097657,"gpt-5-nano","persona2","magnitude","1",-1.60982473626119,-0.281868930234209,0.660301934178424,0.314157435246063,"q1_magnitude_1_persona2",43,"abnormal_CAPM"
"332","q1",0.36834367097657,"gpt-5-nano","persona3","magnitude","1",-1.93350776859201,-0.441890456417449,0.686655245627917,0.298689903058108,"q1_magnitude_1_persona3",44,"abnormal_CAPM"
"333","q1",0.36834367097657,"gpt-5-nano","persona4","magnitude","1",-1.93918729502706,-0.143081509271834,0.69939743388585,0.321091628061731,"q1_magnitude_1_persona4",45,"abnormal_CAPM"
"334","q1",0.36834367097657,"gpt-5-nano","base_blanks","confidence","1",-3.90734972898178,3.65784452457325,1.61318217472939,0.884320686089863,"q1_confidence_1_base_blanks",10,"abnormal_CAPM"
"335","q1",0.36834367097657,"gpt-5-nano","base_json","confidence","1",-7.57044069622675,10.8779486374447,0.957039130265349,1.21065818020909,"q1_confidence_1_base_json",11,"abnormal_CAPM"
"336","q1",0.36834367097657,"gpt-5-nano","cot1","confidence","1",-8.87653959287451,10.9844032798369,1.33709531489204,1.35016217175499,"q1_confidence_1_cot1",12,"abnormal_CAPM"
"337","q1",0.36834367097657,"gpt-5-nano","cot2","confidence","1",-8.12513342996671,11.0073215595657,1.05785677472946,1.21851219848724,"q1_confidence_1_cot2",13,"abnormal_CAPM"
"338","q1",0.36834367097657,"gpt-5-nano","cot3","confidence","1",-6.9141752545422,9.0665272039608,1.41134788985546,1.18880046065939,"q1_confidence_1_cot3",14,"abnormal_CAPM"
"339","q1",0.36834367097657,"gpt-5-nano","persona1","confidence","1",-8.79565452183172,10.4333466627056,1.80021949137257,1.2795076990344,"q1_confidence_1_persona1",15,"abnormal_CAPM"
"340","q1",0.36834367097657,"gpt-5-nano","persona2","confidence","1",-5.64305590358112,10.8068559709867,1.37519864704121,1.26851869533075,"q1_confidence_1_persona2",16,"abnormal_CAPM"
"341","q1",0.36834367097657,"gpt-5-nano","persona3","confidence","1",-7.55153666564508,10.7859050395985,0.667880945806883,1.2408161667047,"q1_confidence_1_persona3",17,"abnormal_CAPM"
"342","q1",0.36834367097657,"gpt-5-nano","persona4","confidence","1",-8.80729725882514,11.9496599148326,1.16443521453258,1.35713050271335,"q1_confidence_1_persona4",18,"abnormal_CAPM"
"343","q1",0.36834367097657,"gpt-5-nano","base_blanks","no_interaction","1",2.63252392688437,-3.98760419534036,0.305666952073198,0.187477568116151,"q1_no_interaction_1_base_blanks",64,"abnormal_CAPM"
"344","q1",0.36834367097657,"gpt-5-nano","base_json","no_interaction","1",2.7094445667358,-3.99249755587177,0.312975040950521,0.187452472205217,"q1_no_interaction_1_base_json",65,"abnormal_CAPM"
"345","q1",0.36834367097657,"gpt-5-nano","cot1","no_interaction","1",2.66918814961794,-4.00602460876046,0.310985764286136,0.188719914096574,"q1_no_interaction_1_cot1",66,"abnormal_CAPM"
"346","q1",0.36834367097657,"gpt-5-nano","cot2","no_interaction","1",2.66755166211389,-4.01253589636089,0.312485542797416,0.18726450452679,"q1_no_interaction_1_cot2",67,"abnormal_CAPM"
"347","q1",0.36834367097657,"gpt-5-nano","cot3","no_interaction","1",2.70192758076217,-4.07774353485186,0.312402151454576,0.192649795016687,"q1_no_interaction_1_cot3",68,"abnormal_CAPM"
"348","q1",0.36834367097657,"gpt-5-nano","persona1","no_interaction","1",2.64186250616067,-3.94025993296272,0.304917280972906,0.191147035545105,"q1_no_interaction_1_persona1",69,"abnormal_CAPM"
"349","q1",0.36834367097657,"gpt-5-nano","persona2","no_interaction","1",2.66491848753555,-4.0263646106845,0.309042877015889,0.19525973694436,"q1_no_interaction_1_persona2",70,"abnormal_CAPM"
"350","q1",0.36834367097657,"gpt-5-nano","persona3","no_interaction","1",2.62174311900033,-3.96675137510171,0.303901927439465,0.1972837785983,"q1_no_interaction_1_persona3",71,"abnormal_CAPM"
"351","q1",0.36834367097657,"gpt-5-nano","persona4","no_interaction","1",2.61223362495873,-3.94953767272727,0.303075595520838,0.197440878458043,"q1_no_interaction_1_persona4",72,"abnormal_CAPM"
"352","q1",0.348076812304676,"gpt-5-nano","base_blanks","magnitude","5",-1.27142557990808,-0.139183977587392,0.647372157067788,0.563363402961446,"q1_magnitude_5_base_blanks",46,"abnormal_CAPM"
"353","q1",0.348076812304676,"gpt-5-nano","base_json","magnitude","5",-2.15969798497413,-0.195179233916664,0.767954385813128,0.411177960827883,"q1_magnitude_5_base_json",47,"abnormal_CAPM"
"354","q1",0.348076812304676,"gpt-5-nano","cot1","magnitude","5",-2.85661303271352,-0.000728764704336626,0.988080910034371,0.448581591365096,"q1_magnitude_5_cot1",48,"abnormal_CAPM"
"355","q1",0.348076812304676,"gpt-5-nano","cot2","magnitude","5",-2.63713752765136,-0.0197855863476177,0.939905827511883,0.407123280662585,"q1_magnitude_5_cot2",49,"abnormal_CAPM"
"356","q1",0.348076812304676,"gpt-5-nano","cot3","magnitude","5",-2.4010990384789,0.17741346218181,1.040178389534,0.433921737198261,"q1_magnitude_5_cot3",50,"abnormal_CAPM"
"357","q1",0.348076812304676,"gpt-5-nano","persona1","magnitude","5",-2.10248077528737,-0.114706781523064,0.834494473189778,0.363992821427263,"q1_magnitude_5_persona1",51,"abnormal_CAPM"
"358","q1",0.348076812304676,"gpt-5-nano","persona2","magnitude","5",-1.70827050441999,0.085817672845081,0.767475011072839,0.451351223282327,"q1_magnitude_5_persona2",52,"abnormal_CAPM"
"359","q1",0.348076812304676,"gpt-5-nano","persona3","magnitude","5",-2.08260262573975,-0.534713555244329,0.787911832504459,0.384699325778968,"q1_magnitude_5_persona3",53,"abnormal_CAPM"
"360","q1",0.348076812304676,"gpt-5-nano","persona4","magnitude","5",-2.02380623641551,-0.201604488198858,0.78921072678225,0.527416091347523,"q1_magnitude_5_persona4",54,"abnormal_CAPM"
"361","q1",0.348076812304676,"gpt-5-nano","base_blanks","confidence","5",-3.83431536721512,3.94328227489844,1.77077433132955,0.998219503369523,"q1_confidence_5_base_blanks",19,"abnormal_CAPM"
"362","q1",0.348076812304676,"gpt-5-nano","base_json","confidence","5",-7.85958211413646,9.2323268462625,1.18188040699808,1.41637172702736,"q1_confidence_5_base_json",20,"abnormal_CAPM"
"363","q1",0.348076812304676,"gpt-5-nano","cot1","confidence","5",-9.47551827292248,10.976159684965,1.51253544053454,1.4283593718504,"q1_confidence_5_cot1",21,"abnormal_CAPM"
"364","q1",0.348076812304676,"gpt-5-nano","cot2","confidence","5",-8.87564449219959,10.3511499798405,1.30272320241482,1.28318861214416,"q1_confidence_5_cot2",22,"abnormal_CAPM"
"365","q1",0.348076812304676,"gpt-5-nano","cot3","confidence","5",-7.78480469765029,8.43441127292006,1.82683930348385,1.42219745316548,"q1_confidence_5_cot3",23,"abnormal_CAPM"
"366","q1",0.348076812304676,"gpt-5-nano","persona1","confidence","5",-9.16665482058276,10.3147255840788,1.88916607419365,1.58195105399786,"q1_confidence_5_persona1",24,"abnormal_CAPM"
"367","q1",0.348076812304676,"gpt-5-nano","persona2","confidence","5",-6.63718999214038,9.6267095451933,1.6046814393845,1.60829801970298,"q1_confidence_5_persona2",25,"abnormal_CAPM"
"368","q1",0.348076812304676,"gpt-5-nano","persona3","confidence","5",-7.87486818788173,10.3077170642064,0.988955695354923,1.47839315194202,"q1_confidence_5_persona3",26,"abnormal_CAPM"
"369","q1",0.348076812304676,"gpt-5-nano","persona4","confidence","5",-9.28828321920176,11.9542315366053,1.3276442194508,1.76414254059809,"q1_confidence_5_persona4",27,"abnormal_CAPM"
"370","q1",0.348076812304676,"gpt-5-nano","base_blanks","no_interaction","5",2.58712173752309,-3.83119459414642,0.319914732411464,0.238782128885969,"q1_no_interaction_5_base_blanks",73,"abnormal_CAPM"
"371","q1",0.348076812304676,"gpt-5-nano","base_json","no_interaction","5",2.67339357405917,-3.91171061354314,0.327809846856388,0.226465133946247,"q1_no_interaction_5_base_json",74,"abnormal_CAPM"
"372","q1",0.348076812304676,"gpt-5-nano","cot1","no_interaction","5",2.63319665639378,-3.91783769147967,0.326023039929395,0.236166878100057,"q1_no_interaction_5_cot1",75,"abnormal_CAPM"
"373","q1",0.348076812304676,"gpt-5-nano","cot2","no_interaction","5",2.62116491699935,-3.93546433003522,0.328514734927381,0.234610058425259,"q1_no_interaction_5_cot2",76,"abnormal_CAPM"
"374","q1",0.348076812304676,"gpt-5-nano","cot3","no_interaction","5",2.66167805658685,-3.98897310327111,0.326733541645553,0.238225470068197,"q1_no_interaction_5_cot3",77,"abnormal_CAPM"
"375","q1",0.348076812304676,"gpt-5-nano","persona1","no_interaction","5",2.6017289839001,-3.79193013407455,0.320244702134971,0.234350561002923,"q1_no_interaction_5_persona1",78,"abnormal_CAPM"
"376","q1",0.348076812304676,"gpt-5-nano","persona2","no_interaction","5",2.62315527020243,-3.88117138964577,0.322457587767073,0.239001683815144,"q1_no_interaction_5_persona2",79,"abnormal_CAPM"
"377","q1",0.348076812304676,"gpt-5-nano","persona3","no_interaction","5",2.58878975091028,-3.8832771928397,0.31788516320938,0.231856665267388,"q1_no_interaction_5_persona3",80,"abnormal_CAPM"
"378","q1",0.348076812304676,"gpt-5-nano","persona4","no_interaction","5",2.58911140640474,-3.84087924040404,0.316345623009809,0.240247508945635,"q1_no_interaction_5_persona4",81,"abnormal_CAPM"
"379","q1",0.261958943562718,"gpt-5-nano","base_blanks","magnitude","10",-1.16623744949026,-0.170858940780672,0.625539638887466,0.529552448751241,"q1_magnitude_10_base_blanks",28,"abnormal_CAPM"
"380","q1",0.261958943562718,"gpt-5-nano","base_json","magnitude","10",-1.8772918751969,-0.632970860649351,0.766152697436821,0.511005519191725,"q1_magnitude_10_base_json",29,"abnormal_CAPM"
"381","q1",0.261958943562718,"gpt-5-nano","cot1","magnitude","10",-2.87254633549604,-0.139740394216185,1.00453286030541,0.543281952951365,"q1_magnitude_10_cot1",30,"abnormal_CAPM"
"382","q1",0.261958943562718,"gpt-5-nano","cot2","magnitude","10",-2.76833375834614,-0.222567376239579,0.984124422935614,0.597652462842445,"q1_magnitude_10_cot2",31,"abnormal_CAPM"
"383","q1",0.261958943562718,"gpt-5-nano","cot3","magnitude","10",-2.45401808212059,0.179439425294358,1.04085057021559,0.504926358905127,"q1_magnitude_10_cot3",32,"abnormal_CAPM"
"384","q1",0.261958943562718,"gpt-5-nano","persona1","magnitude","10",-2.08566413204355,-0.32762132770625,0.851645934293626,0.391322673405564,"q1_magnitude_10_persona1",33,"abnormal_CAPM"
"385","q1",0.261958943562718,"gpt-5-nano","persona2","magnitude","10",-1.48658658779024,-0.251732535966796,0.796006563363672,0.604082891249347,"q1_magnitude_10_persona2",34,"abnormal_CAPM"
"386","q1",0.261958943562718,"gpt-5-nano","persona3","magnitude","10",-2.00713670033698,-0.688033325444967,0.799310133449986,0.449434824418877,"q1_magnitude_10_persona3",35,"abnormal_CAPM"
"387","q1",0.261958943562718,"gpt-5-nano","persona4","magnitude","10",-1.84283604429815,-0.525928018584236,0.795586768550702,0.576344346932927,"q1_magnitude_10_persona4",36,"abnormal_CAPM"
